employee_id,course_id_x,course_title,Normalized_Performance_Score,Min_Normalized_Performance_Score,Assigned_Courses
EMP053,C15,C15 - Ethical Hacking Techniques,0.36886550266994267,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP053,C07,C07 - Deep Learning with TensorFlow,0.20923348125602748,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP053,C08,C08 - Automation Testing with Selenium,0.02632856780443067,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP053,C05,C05 - Cloud Data Warehousing Solutions,0.17465914663161086,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP053,C04,C04 - Introduction to Artificial Intelligence,0.11919162094968679,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP053,C14,C14 - Network Security and Firewalls,0.1558390618448931,0.004600681268541069,['C09 - Cybersecurity Fundamentals']
EMP054,C04,C04 - Introduction to Artificial Intelligence,0.027645055017591565,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C02,C02 - Responsive Web Design Principles,0.13131298743348166,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C15,C15 - Ethical Hacking Techniques,0.5270489230392897,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C12,C12 - Prototyping with Figma,0.20923348125602748,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C14,C14 - Network Security and Firewalls,0.007889250358331885,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C03,C03 - Full-Stack Web Development,0.005386865591280524,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C05,C05 - Cloud Data Warehousing Solutions,0.056700094124869004,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C01,C01 - User Research and Testing Methods,0.14918529272060127,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C07,C07 - Deep Learning with TensorFlow,0.02967547753115956,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C13,C13 - Data Pipeline Development,0.2297923344692558,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP054,C11,C11 - iOS App Development with Swift,0.012869797719906645,0.005386865591280524,['C03 - Full-Stack Web Development']
EMP055,C10,C10 - Machine Learning Fundamentals,0.020541642679802033,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C03,C03 - Full-Stack Web Development,0.22003594742412574,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C04,C04 - Introduction to Artificial Intelligence,0.007270539753394685,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C11,C11 - iOS App Development with Swift,0.044064146775312514,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.12680429569016405,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C15,C15 - Ethical Hacking Techniques,0.22165474543099006,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C02,C02 - Responsive Web Design Principles,0.4284070820355782,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C12,C12 - Prototyping with Figma,0.16970831843071849,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C07,C07 - Deep Learning with TensorFlow,0.3884704481595056,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C08,C08 - Automation Testing with Selenium,0.29569160862837246,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C01,C01 - User Research and Testing Methods,0.2010196378145291,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP055,C05,C05 - Cloud Data Warehousing Solutions,0.04305158612416087,0.007270539753394685,['C04 - Introduction to Artificial Intelligence']
EMP056,C14,C14 - Network Security and Firewalls,0.16296323767138024,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C11,C11 - iOS App Development with Swift,0.15190800079135391,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C15,C15 - Ethical Hacking Techniques,0.07568772616809677,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C07,C07 - Deep Learning with TensorFlow,0.09020648549173178,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C10,C10 - Machine Learning Fundamentals,0.29380831920526945,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C13,C13 - Data Pipeline Development,0.12895537309023028,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.20923348125602748,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C02,C02 - Responsive Web Design Principles,0.10328165684528866,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C12,C12 - Prototyping with Figma,0.13989340338611958,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C05,C05 - Cloud Data Warehousing Solutions,0.4453233173492459,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C01,C01 - User Research and Testing Methods,0.1702502293629836,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP056,C04,C04 - Introduction to Artificial Intelligence,0.2528176792771667,0.07375983071390828,['C08 - Automation Testing with Selenium']
EMP057,C15,C15 - Ethical Hacking Techniques,0.3411594278767999,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C07,C07 - Deep Learning with TensorFlow,0.3253701009296651,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C03,C03 - Full-Stack Web Development,0.015094675512647369,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C01,C01 - User Research and Testing Methods,0.4917540059912415,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C08,C08 - Automation Testing with Selenium,0.15514154755711837,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C14,C14 - Network Security and Firewalls,0.36020121877879446,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C02,C02 - Responsive Web Design Principles,0.5131020334425146,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C12,C12 - Prototyping with Figma,0.009597615821797063,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C05,C05 - Cloud Data Warehousing Solutions,0.3816373911115539,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C13,C13 - Data Pipeline Development,0.15633114887704436,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C11,C11 - iOS App Development with Swift,0.476960840961169,0.009597615821797063,['C12 - Prototyping with Figma']
EMP057,C10,C10 - Machine Learning Fundamentals,0.37905251262681033,0.009597615821797063,['C12 - Prototyping with Figma']
EMP058,C07,C07 - Deep Learning with TensorFlow,0.20923348125602748,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C12,C12 - Prototyping with Figma,0.4596172919633895,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C04,C04 - Introduction to Artificial Intelligence,0.34286984583621716,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C01,C01 - User Research and Testing Methods,0.3012933608112471,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C11,C11 - iOS App Development with Swift,0.060304979287153865,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C02,C02 - Responsive Web Design Principles,0.2529722533135693,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C10,C10 - Machine Learning Fundamentals,0.12150829898241063,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C05,C05 - Cloud Data Warehousing Solutions,0.40622511600949307,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C15,C15 - Ethical Hacking Techniques,0.16117207032708858,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C03,C03 - Full-Stack Web Development,0.09882219514026125,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP058,C13,C13 - Data Pipeline Development,0.2531638483330011,0.013312291118072694,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP059,C11,C11 - iOS App Development with Swift,0.11367229315790295,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C07,C07 - Deep Learning with TensorFlow,0.14915351310588554,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C13,C13 - Data Pipeline Development,0.16054157797938573,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C12,C12 - Prototyping with Figma,0.05797210824510102,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.32883973175134346,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C01,C01 - User Research and Testing Methods,0.18234832563211412,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C03,C03 - Full-Stack Web Development,0.23609600206058756,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C02,C02 - Responsive Web Design Principles,0.2901444607362537,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C14,C14 - Network Security and Firewalls,0.22753734852602905,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C04,C04 - Introduction to Artificial Intelligence,0.29995453659276855,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C10,C10 - Machine Learning Fundamentals,0.37806316089657255,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP059,C15,C15 - Ethical Hacking Techniques,0.026154659503761005,0.012031056650752662,['C05 - Cloud Data Warehousing Solutions']
EMP060,C11,C11 - iOS App Development with Swift,0.3483295889570931,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C12,C12 - Prototyping with Figma,0.2037943985210818,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C15,C15 - Ethical Hacking Techniques,0.16354741497127176,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C14,C14 - Network Security and Firewalls,0.0229772139115499,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C02,C02 - Responsive Web Design Principles,0.014512042540834666,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C01,C01 - User Research and Testing Methods,0.20923348125602748,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C05,C05 - Cloud Data Warehousing Solutions,0.6183306759637901,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C07,C07 - Deep Learning with TensorFlow,0.14855535304621492,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C03,C03 - Full-Stack Web Development,0.17182908748308615,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C09,C09 - Cybersecurity Fundamentals,0.06281642573096405,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C04,C04 - Introduction to Artificial Intelligence,0.03224686691204236,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP060,C08,C08 - Automation Testing with Selenium,0.20923348125602748,0.014512042540834666,['C02 - Responsive Web Design Principles']
EMP061,C12,C12 - Prototyping with Figma,0.16297319364035853,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C08,C08 - Automation Testing with Selenium,0.03695012456956764,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C03,C03 - Full-Stack Web Development,0.26705766673507536,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C15,C15 - Ethical Hacking Techniques,0.15279558350368713,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C11,C11 - iOS App Development with Swift,0.019135019674842525,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C01,C01 - User Research and Testing Methods,0.03300084517104564,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C13,C13 - Data Pipeline Development,0.09796527963171751,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C07,C07 - Deep Learning with TensorFlow,0.2249823208512228,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C05,C05 - Cloud Data Warehousing Solutions,0.39575385184059875,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C14,C14 - Network Security and Firewalls,0.36651225349476957,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP061,C10,C10 - Machine Learning Fundamentals,0.1720619380089718,0.019135019674842525,['C11 - iOS App Development with Swift']
EMP062,C02,C02 - Responsive Web Design Principles,0.31061173871465453,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C05,C05 - Cloud Data Warehousing Solutions,0.0517825717251175,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C07,C07 - Deep Learning with TensorFlow,0.03142715105298301,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C08,C08 - Automation Testing with Selenium,0.27709065446352005,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C12,C12 - Prototyping with Figma,0.546165704493061,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.7435474795292673,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C14,C14 - Network Security and Firewalls,0.11883188764899626,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C15,C15 - Ethical Hacking Techniques,0.20923348125602748,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C13,C13 - Data Pipeline Development,0.20036654636113999,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C01,C01 - User Research and Testing Methods,0.07575965453468907,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP062,C10,C10 - Machine Learning Fundamentals,0.22016398519694927,0.03142715105298301,['C07 - Deep Learning with TensorFlow']
EMP063,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.4005789275491269,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C14,C14 - Network Security and Firewalls,0.11736226166054678,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C09,C09 - Cybersecurity Fundamentals,0.5509113590780731,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C03,C03 - Full-Stack Web Development,0.02092986702363632,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C07,C07 - Deep Learning with TensorFlow,0.6859869795832565,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C05,C05 - Cloud Data Warehousing Solutions,0.1705408942521723,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C12,C12 - Prototyping with Figma,0.11048788911664714,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C01,C01 - User Research and Testing Methods,0.2869716329400819,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C02,C02 - Responsive Web Design Principles,0.022220415498481718,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C11,C11 - iOS App Development with Swift,0.05447749614156609,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C15,C15 - Ethical Hacking Techniques,0.6421214927159302,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP063,C10,C10 - Machine Learning Fundamentals,0.029895250552081407,0.02092986702363632,['C03 - Full-Stack Web Development']
EMP064,C01,C01 - User Research and Testing Methods,0.276080978378947,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C07,C07 - Deep Learning with TensorFlow,0.3116670023908008,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C09,C09 - Cybersecurity Fundamentals,0.21629051849755718,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C03,C03 - Full-Stack Web Development,0.24633264141784444,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.3210813891087087,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C05,C05 - Cloud Data Warehousing Solutions,0.3303447842037756,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C12,C12 - Prototyping with Figma,0.03127730660922273,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C13,C13 - Data Pipeline Development,0.47212490944836144,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C02,C02 - Responsive Web Design Principles,0.0698144392808204,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C11,C11 - iOS App Development with Swift,0.17008031776165913,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C14,C14 - Network Security and Firewalls,0.31041372356475566,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP064,C04,C04 - Introduction to Artificial Intelligence,0.18564779689422894,0.0013732446031998824,['C10 - Machine Learning Fundamentals']
EMP065,C08,C08 - Automation Testing with Selenium,0.21239410896908795,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C09,C09 - Cybersecurity Fundamentals,0.4108191681792037,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C04,C04 - Introduction to Artificial Intelligence,0.12577269142869157,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C11,C11 - iOS App Development with Swift,0.07145418627039334,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C01,C01 - User Research and Testing Methods,0.11628342137766359,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C10,C10 - Machine Learning Fundamentals,0.02948124401359967,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.2524938395791476,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C03,C03 - Full-Stack Web Development,0.47731442556080894,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C05,C05 - Cloud Data Warehousing Solutions,0.09690906689650189,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C02,C02 - Responsive Web Design Principles,0.2130812761214653,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C15,C15 - Ethical Hacking Techniques,0.1035037025063866,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP065,C07,C07 - Deep Learning with TensorFlow,0.20923348125602748,0.02948124401359967,['C10 - Machine Learning Fundamentals']
EMP066,C12,C12 - Prototyping with Figma,0.7697748227844181,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C03,C03 - Full-Stack Web Development,0.35238703649733494,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C13,C13 - Data Pipeline Development,0.10419679931776071,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C07,C07 - Deep Learning with TensorFlow,0.25435486596584056,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C02,C02 - Responsive Web Design Principles,0.06037188367092373,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C05,C05 - Cloud Data Warehousing Solutions,0.42934114110803967,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C15,C15 - Ethical Hacking Techniques,0.060469392424680496,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C11,C11 - iOS App Development with Swift,0.1228288083475148,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C04,C04 - Introduction to Artificial Intelligence,0.1369238765373805,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C08,C08 - Automation Testing with Selenium,0.21308950630322826,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP066,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.042530934420292224,0.042530934420292224,['C06 - Continuous Integration and Continuous Deployment (CI/CD)']
EMP067,C01,C01 - User Research and Testing Methods,0.2184486154979209,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C15,C15 - Ethical Hacking Techniques,0.24334612415992868,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C10,C10 - Machine Learning Fundamentals,0.022242987769060057,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C12,C12 - Prototyping with Figma,0.6318948810808395,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C04,C04 - Introduction to Artificial Intelligence,0.3721573243244507,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C03,C03 - Full-Stack Web Development,0.2637296319275517,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C08,C08 - Automation Testing with Selenium,0.14059972163716117,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C13,C13 - Data Pipeline Development,0.3180106745454349,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C14,C14 - Network Security and Firewalls,0.74919373388236,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C09,C09 - Cybersecurity Fundamentals,0.010587626231131722,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C02,C02 - Responsive Web Design Principles,0.5925796948085942,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP067,C11,C11 - iOS App Development with Swift,0.12543969001752409,0.010587626231131722,['C09 - Cybersecurity Fundamentals']
EMP068,C12,C12 - Prototyping with Figma,0.6410970728106545,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C03,C03 - Full-Stack Web Development,0.20923348125602748,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C11,C11 - iOS App Development with Swift,0.08936256724821892,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C07,C07 - Deep Learning with TensorFlow,0.48914709981963433,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C10,C10 - Machine Learning Fundamentals,0.16451444188239173,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C09,C09 - Cybersecurity Fundamentals,0.09879629892342522,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C15,C15 - Ethical Hacking Techniques,0.049755671946636895,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C05,C05 - Cloud Data Warehousing Solutions,0.2557045855997971,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C04,C04 - Introduction to Artificial Intelligence,0.02456472259469463,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C14,C14 - Network Security and Firewalls,0.09879629892342522,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP068,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.2446225201347711,0.02456472259469463,['C04 - Introduction to Artificial Intelligence']
EMP069,C04,C04 - Introduction to Artificial Intelligence,0.04253308731862467,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C07,C07 - Deep Learning with TensorFlow,0.01874059137084941,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C09,C09 - Cybersecurity Fundamentals,0.15039628991841902,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C14,C14 - Network Security and Firewalls,0.05299127437423234,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C08,C08 - Automation Testing with Selenium,0.040031091764314256,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C15,C15 - Ethical Hacking Techniques,0.31182758723299514,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C12,C12 - Prototyping with Figma,0.19869688151970735,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C03,C03 - Full-Stack Web Development,0.20145763287785895,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C13,C13 - Data Pipeline Development,0.20923348125602748,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C02,C02 - Responsive Web Design Principles,0.32991396449159,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP069,C11,C11 - iOS App Development with Swift,0.25099884621213303,0.01874059137084941,['C07 - Deep Learning with TensorFlow']
EMP070,C08,C08 - Automation Testing with Selenium,0.10273259634582188,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C04,C04 - Introduction to Artificial Intelligence,0.21590016281262137,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C02,C02 - Responsive Web Design Principles,0.5061541246669863,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C09,C09 - Cybersecurity Fundamentals,0.15395978129325583,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.05541559517830842,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C03,C03 - Full-Stack Web Development,0.3861979543250782,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C13,C13 - Data Pipeline Development,0.021322477121410093,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C14,C14 - Network Security and Firewalls,0.08369472171696445,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C05,C05 - Cloud Data Warehousing Solutions,0.28200116881146964,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C11,C11 - iOS App Development with Swift,0.39103412338759425,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C12,C12 - Prototyping with Figma,0.178018612617549,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP070,C07,C07 - Deep Learning with TensorFlow,0.25358447716641835,0.001993622402143614,['C01 - User Research and Testing Methods']
EMP071,C03,C03 - Full-Stack Web Development,0.0008177394435874987,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C01,C01 - User Research and Testing Methods,0.0810903407941721,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C09,C09 - Cybersecurity Fundamentals,0.7478898352884107,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C07,C07 - Deep Learning with TensorFlow,0.026550670334101602,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C14,C14 - Network Security and Firewalls,0.20923348125602748,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C12,C12 - Prototyping with Figma,0.47979624066774673,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C04,C04 - Introduction to Artificial Intelligence,0.3246933774733766,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C13,C13 - Data Pipeline Development,0.019957245336265403,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C02,C02 - Responsive Web Design Principles,0.08061567475537322,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C08,C08 - Automation Testing with Selenium,0.04830971536387947,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C15,C15 - Ethical Hacking Techniques,0.06780416514863652,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP071,C10,C10 - Machine Learning Fundamentals,0.37182234790245766,0.0008177394435874987,['C03 - Full-Stack Web Development']
EMP072,C01,C01 - User Research and Testing Methods,0.30781391928774987,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C07,C07 - Deep Learning with TensorFlow,0.004932385985059705,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C09,C09 - Cybersecurity Fundamentals,0.7982958958828866,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C11,C11 - iOS App Development with Swift,0.08462593600787421,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C12,C12 - Prototyping with Figma,0.20816126551505384,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C04,C04 - Introduction to Artificial Intelligence,0.3454380928546553,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
EMP072,C14,C14 - Network Security and Firewalls,0.029987428001005907,0.002636766313240417,['C05 - Cloud Data Warehousing Solutions']
