enrollment_id,employee_id,course_id,enrollment_date,completion_status,completion_percentage,completed_at,score,time_spent
1571,EMP051,C03,2024-08-02 16:52:02,In Progress,89.43382615090695,,70.62469090953799,528.4901193556417
1572,EMP200,C07,2024-01-16 00:45:03,Completed,100.0,2024-05-19 20:26:00,99.1349762513497,445.54510591691303
1573,EMP193,C05,2024-02-20 06:33:59,Completed,100.0,2024-07-14 01:16:36,96.48231447877714,47.55852458968969
1574,EMP081,C02,2024-10-08 13:22:18,Not Started,0.0,,0.0,0.0
1575,EMP093,C04,2024-01-31 11:29:08,Not Started,0.0,,0.0,0.0
1576,EMP179,C03,2024-02-18 12:05:18,In Progress,61.736113362458646,,50.354814727027545,209.91902631220935
1577,EMP017,C07,2024-06-22 17:30:31,Not Started,0.0,,0.0,0.0
1578,EMP069,C08,2024-08-01 19:04:28,Completed,100.0,2024-01-13 15:47:12,98.66013621876165,27.439942187833537
1579,EMP193,C08,2024-03-09 03:47:04,Completed,100.0,2024-05-13 01:26:45,92.91329353365586,173.43205443333093
1580,EMP081,C07,2024-05-08 19:00:32,In Progress,21.035303472538118,,10.595312170038808,134.17743517853518
1581,EMP014,C01,2024-01-27 06:53:34,In Progress,76.41481775072941,,69.66493051772775,203.6034307312811
1582,EMP071,C13,2024-06-14 18:42:59,Not Started,0.0,,0.0,0.0
1583,EMP143,C14,2024-05-27 16:09:00,In Progress,77.03500623080811,,50.979267282903756,62.80447739224863
1584,EMP081,C07,2024-07-12 10:15:54,In Progress,77.40231250031461,,69.28137344658268,23.857931467248218
1585,EMP006,C08,2024-06-03 16:44:47,Completed,100.0,2024-06-16 23:24:55,85.15093971536963,615.7252371543215
1586,EMP175,C11,2024-07-25 12:10:38,Completed,100.0,2024-09-05 13:43:42,78.49399063620034,194.94920378705373
1587,EMP042,C13,2024-01-12 12:41:09,Completed,100.0,2024-08-26 19:01:28,75.82653734323581,579.6373515114828
1588,EMP070,C02,2024-04-17 11:54:01,Completed,100.0,2024-04-16 10:11:36,91.2549537515711,631.944195240263
1589,EMP185,C09,2024-04-01 01:16:46,Completed,100.0,2024-01-27 20:10:41,83.87335098840788,84.0424503997067
1590,EMP145,C01,2024-04-05 02:28:26,Not Started,0.0,,0.0,0.0
1591,EMP149,C15,2024-05-22 07:39:02,In Progress,78.9264713408952,,39.56826662525445,148.98393612281285
1592,EMP056,C08,2024-01-19 06:05:39,Completed,100.0,2024-03-28 18:13:53,76.90692315574258,431.42833069216414
1593,EMP178,C11,2024-08-02 08:01:24,In Progress,55.34156203907986,,32.60972769869383,164.51556435429995
1594,EMP145,C08,2024-01-25 15:52:59,Not Started,0.0,,0.0,0.0
1595,EMP124,C05,2024-04-28 20:51:57,Not Started,0.0,,0.0,0.0
1596,EMP024,C02,2024-04-12 01:19:18,Completed,100.0,2024-06-09 02:41:49,84.15973699890208,358.0879556532511
1597,EMP067,C05,2024-05-21 03:22:47,In Progress,49.88998373036304,,42.31028645177916,244.3439328591095
1598,EMP006,C13,2024-09-30 14:54:25,In Progress,74.13479292156765,,73.1522455846342,341.92825880954905
1599,EMP060,C02,2024-02-13 17:03:48,In Progress,44.36716221835573,,42.67935689558852,42.545021488372136
1600,EMP026,C15,2024-01-14 09:14:08,Not Started,0.0,,0.0,0.0
1601,EMP019,C11,2024-03-07 00:35:59,In Progress,26.253521437636532,,14.551673712228503,104.0056296474837
1602,EMP053,C02,2024-10-04 22:47:40,In Progress,54.23008573342659,,35.0995045330919,296.78448797395663
1603,EMP120,C01,2024-01-19 16:00:42,Completed,100.0,2024-09-18 23:36:32,91.04505260943881,16.14289268658189
1604,EMP117,C10,2024-08-07 07:36:55,Not Started,0.0,,0.0,0.0
1605,EMP157,C04,2024-02-29 01:03:17,Not Started,0.0,,0.0,0.0
1606,EMP010,C05,2024-02-10 11:13:01,Not Started,0.0,,0.0,0.0
1607,EMP064,C12,2024-10-03 17:07:43,In Progress,89.74235446380321,,60.51810839848658,109.01058562487617
1608,EMP071,C13,2024-07-05 02:55:49,Not Started,0.0,,0.0,0.0
1609,EMP034,C14,2024-07-29 21:09:31,Not Started,0.0,,0.0,0.0
1610,EMP153,C14,2024-09-22 09:29:19,Not Started,0.0,,0.0,0.0
1611,EMP105,C10,2024-04-04 23:28:42,Completed,100.0,2024-02-13 03:42:46,89.71418786753253,694.0708502401375
1612,EMP159,C03,2024-05-14 15:27:36,Not Started,0.0,,0.0,0.0
1613,EMP126,C09,2024-08-26 08:39:58,Not Started,0.0,,0.0,0.0
1614,EMP016,C03,2024-03-08 07:14:09,Not Started,0.0,,0.0,0.0
1615,EMP162,C02,2024-07-04 03:13:13,Not Started,0.0,,0.0,0.0
1616,EMP107,C13,2024-01-14 13:42:07,Not Started,0.0,,0.0,0.0
1617,EMP125,C12,2024-07-14 22:45:10,In Progress,63.97824810164057,,59.21697715782993,32.41950716644398
1618,EMP060,C11,2024-04-09 16:16:22,Completed,100.0,2024-08-16 08:08:04,81.2773635503439,26.839801166769295
1619,EMP186,C09,2024-02-20 10:08:26,Completed,100.0,2024-03-20 13:04:46,84.74547849352783,71.75166927729322
1620,EMP156,C14,2024-02-13 03:05:01,Completed,100.0,2024-08-09 10:38:32,86.92719415216416,580.7580644689215
1621,EMP105,C02,2024-08-20 01:33:46,Not Started,0.0,,0.0,0.0
1622,EMP093,C02,2024-05-27 22:59:51,In Progress,77.0548765165382,,47.698725862894186,484.23125869591456
1623,EMP194,C03,2024-05-07 02:38:19,In Progress,30.384945360868436,,26.27326324475391,149.08813580182306
1624,EMP094,C08,2024-05-08 14:55:28,In Progress,82.91445860051488,,65.56242713793604,248.3455118142678
1625,EMP043,C11,2024-04-11 03:48:10,Not Started,0.0,,0.0,0.0
1626,EMP080,C10,2024-02-27 15:27:49,In Progress,40.71946393251551,,35.68247043633467,43.5319716009244
1627,EMP075,C10,2024-09-11 14:49:23,In Progress,68.2073956495847,,56.01563748428358,186.80628169436312
1628,EMP082,C01,2024-09-23 06:16:05,In Progress,63.14727090612769,,49.61743339400873,174.02498974614008
1629,EMP130,C04,2024-02-19 08:36:31,Completed,100.0,2024-05-04 15:38:39,81.2647067591217,614.7739609399277
1630,EMP200,C05,2024-06-08 22:41:01,In Progress,84.86197578712127,,51.330685107521944,569.3271207459125
1631,EMP131,C11,2024-09-08 11:05:58,Not Started,0.0,,0.0,0.0
1632,EMP158,C05,2024-04-09 05:52:29,Not Started,0.0,,0.0,0.0
1633,EMP040,C03,2024-08-17 17:24:15,In Progress,80.2515539917868,,68.47213399154393,520.0922122428041
1634,EMP115,C02,2024-05-25 13:56:52,Completed,100.0,2024-03-07 02:05:02,73.08654179355057,509.2770955202751
1635,EMP045,C09,2024-05-02 06:54:07,In Progress,60.367706010968895,,57.967905579900155,135.7132668931872
1636,EMP095,C09,2024-06-12 04:23:14,Completed,100.0,2024-01-02 20:46:18,85.15938246778397,53.86228849728081
1637,EMP196,C09,2024-04-05 02:35:06,Completed,100.0,2024-02-01 19:21:30,84.9093722008368,608.0887115117534
1638,EMP160,C11,2024-05-23 20:00:33,Not Started,0.0,,0.0,0.0
1639,EMP074,C15,2024-04-06 01:02:44,In Progress,35.76300620803742,,18.631837256218816,2.666164914314022
1640,EMP105,C12,2024-09-25 14:22:48,Not Started,0.0,,0.0,0.0
1641,EMP037,C02,2024-03-01 15:09:31,Not Started,0.0,,0.0,0.0
1642,EMP056,C12,2024-05-22 22:46:34,In Progress,52.47999826477509,,34.86709898075143,305.76245945812394
1643,EMP018,C14,2024-10-02 20:51:13,Completed,100.0,2024-08-16 20:26:24,84.78966187701263,50.8811844636387
1644,EMP041,C14,2024-07-23 07:27:19,In Progress,48.25935305365586,,38.134646622937254,261.78959879959876
1645,EMP081,C14,2024-03-16 01:32:11,Completed,100.0,2024-02-12 01:37:10,85.90537901390476,8.074166161580884
1646,EMP048,C03,2024-06-12 15:51:12,Completed,100.0,2024-08-12 01:18:15,93.11595269669877,708.8366462770607
1647,EMP072,C10,2024-08-05 19:42:34,In Progress,25.083752038364434,,22.75694180436072,167.79377902166132
1648,EMP113,C02,2024-02-13 09:23:26,Completed,100.0,2024-03-11 16:04:40,70.82155933174802,218.93674368690574
1649,EMP024,C02,2024-04-22 08:35:16,In Progress,84.56805500308367,,70.21369315519723,110.72932628546353
1650,EMP110,C13,2024-07-15 22:27:40,In Progress,25.197794870687847,,24.339489799614675,77.91547455402008
1651,EMP132,C11,2024-05-04 17:05:08,Not Started,0.0,,0.0,0.0
1652,EMP013,C11,2024-09-13 20:14:06,Not Started,0.0,,0.0,0.0
1653,EMP073,C11,2024-05-02 00:30:10,Not Started,0.0,,0.0,0.0
1654,EMP140,C05,2024-07-31 04:57:38,Not Started,0.0,,0.0,0.0
1655,EMP016,C07,2024-03-19 23:01:58,In Progress,26.668259283762993,,22.046202910340888,109.66608374816936
1656,EMP070,C13,2024-02-15 12:31:09,Not Started,0.0,,0.0,0.0
1657,EMP174,C13,2024-02-10 08:55:27,Completed,100.0,2024-04-04 10:34:33,74.82747454417341,560.8629911224617
1658,EMP009,C07,2024-07-11 00:00:52,In Progress,24.64647621515302,,21.58191234885186,51.19972745494921
1659,EMP098,C02,2024-06-29 15:06:27,Not Started,0.0,,0.0,0.0
1660,EMP089,C01,2024-09-05 15:38:46,In Progress,21.853843237142534,,13.808153725693659,98.31698509897663
1661,EMP011,C05,2024-06-26 17:15:17,In Progress,27.09467121885335,,22.167098023385456,193.5447701365595
1662,EMP026,C14,2024-06-06 19:51:58,Not Started,0.0,,0.0,0.0
1663,EMP090,C13,2024-02-17 00:08:06,Completed,100.0,2024-04-03 23:36:39,77.12244293758322,686.9969950379934
1664,EMP037,C14,2024-02-22 00:41:30,In Progress,55.632838580359746,,47.03151474043334,55.57187685436804
1665,EMP043,C05,2024-01-12 07:19:03,In Progress,20.67705863021224,,13.979891673763762,86.78161245715117
1666,EMP165,C04,2024-02-28 20:18:05,Not Started,0.0,,0.0,0.0
1667,EMP014,C12,2024-01-25 03:00:47,In Progress,41.12537919672239,,29.789222918798462,80.06686951411184
1668,EMP183,C03,2024-02-21 18:11:57,Not Started,0.0,,0.0,0.0
1669,EMP172,C03,2024-08-18 12:24:22,Not Started,0.0,,0.0,0.0
1670,EMP113,C12,2024-08-15 19:01:59,Completed,100.0,2024-09-24 12:12:22,97.87975877332607,106.57175517483887
1671,EMP141,C07,2024-08-27 08:42:47,Not Started,0.0,,0.0,0.0
1672,EMP044,C03,2024-06-05 16:43:18,In Progress,69.64516072301646,,61.11857767854981,163.97715219215294
1673,EMP173,C15,2024-01-17 15:24:48,Not Started,0.0,,0.0,0.0
1674,EMP160,C08,2024-07-25 05:06:50,Not Started,0.0,,0.0,0.0
1675,EMP102,C04,2024-04-28 00:59:28,Completed,100.0,2024-09-23 00:05:59,86.57381931090526,484.1106652139694
1676,EMP175,C03,2024-05-01 07:40:10,Not Started,0.0,,0.0,0.0
1677,EMP052,C15,2024-08-08 09:07:23,In Progress,79.99310153500159,,42.591182346759254,165.85492445635464
1678,EMP085,C01,2024-02-10 15:46:16,Not Started,0.0,,0.0,0.0
1679,EMP127,C12,2024-02-02 18:14:19,In Progress,94.8419113735057,,86.02658938651136,193.9984333926132
1680,EMP178,C12,2024-09-25 12:00:51,Completed,100.0,2024-09-30 03:42:16,79.58844320710433,341.7549624321393
1681,EMP011,C05,2024-05-11 20:26:25,Completed,100.0,2024-08-13 20:12:18,70.15509679344538,494.2130237530788
1682,EMP180,C15,2024-03-27 19:07:09,In Progress,61.751849702450265,,52.32631003017621,441.3831647564915
1683,EMP163,C14,2024-03-23 22:43:57,In Progress,60.730552006853245,,34.78420706326736,354.00187185948823
1684,EMP026,C10,2024-02-27 12:00:05,Not Started,0.0,,0.0,0.0
1685,EMP085,C07,2024-04-20 15:28:59,In Progress,71.84921338607049,,38.854218769358205,48.58008852773213
1686,EMP164,C06,2024-01-31 16:04:33,In Progress,45.07422225640886,,38.423743874521485,125.334382064193
1687,EMP091,C14,2024-08-08 09:10:53,Completed,100.0,2024-03-30 21:23:53,91.71955619709553,364.17897579822517
1688,EMP153,C10,2024-10-06 00:10:54,In Progress,99.88999300541262,,58.28164496224881,312.0215363184179
1689,EMP040,C01,2024-09-02 05:48:46,In Progress,48.50455481651868,,28.229935451812196,213.6432535749052
1690,EMP123,C01,2024-05-25 16:08:05,Not Started,0.0,,0.0,0.0
1691,EMP097,C11,2024-09-12 08:46:08,Not Started,0.0,,0.0,0.0
1692,EMP002,C15,2024-02-23 16:30:05,Completed,100.0,2024-04-20 15:43:46,90.3785835989577,94.41339654937067
1693,EMP029,C07,2024-09-28 09:25:02,In Progress,32.639824457534374,,22.043432636533492,126.54307513663545
1694,EMP106,C04,2024-06-11 08:57:51,Completed,100.0,2024-07-30 05:59:55,96.91459845579192,379.84764571778857
1695,EMP021,C02,2024-05-25 20:00:17,Not Started,0.0,,0.0,0.0
1696,EMP176,C11,2024-07-20 09:57:51,Not Started,0.0,,0.0,0.0
1697,EMP093,C02,2024-09-30 00:33:42,In Progress,41.63354191278166,,37.14936843361187,53.93077314550106
1698,EMP116,C01,2024-07-03 07:08:31,Completed,100.0,2024-09-06 22:05:57,83.80929904034001,718.7899791160895
1699,EMP147,C14,2024-03-09 18:48:30,In Progress,68.23960425471876,,67.17015026818225,322.6516048609941
1700,EMP171,C05,2024-10-03 17:10:38,In Progress,58.66958273014366,,55.564862333275016,239.2418085660018
1701,EMP124,C14,2024-01-23 11:33:57,Not Started,0.0,,0.0,0.0
1702,EMP143,C09,2024-09-05 14:32:53,Completed,100.0,2024-04-19 18:43:40,94.78909617402175,557.4360579279935
1703,EMP094,C05,2024-04-03 09:12:30,Not Started,0.0,,0.0,0.0
1704,EMP049,C07,2024-08-01 00:39:30,Not Started,0.0,,0.0,0.0
1705,EMP125,C11,2024-02-09 05:00:42,Completed,100.0,2024-04-06 01:18:08,70.8545803390059,575.6720787539873
1706,EMP001,C01,2024-04-07 03:05:56,Not Started,0.0,,0.0,0.0
1707,EMP088,C01,2024-04-04 23:55:24,Completed,100.0,2024-06-28 06:58:02,77.53788314823632,479.1352816169684
1708,EMP078,C15,2024-02-28 19:47:52,Not Started,0.0,,0.0,0.0
1709,EMP033,C06,2024-09-12 01:15:04,Completed,100.0,2024-09-10 05:45:39,85.46937034795758,500.0165051748462
1710,EMP098,C10,2024-07-26 04:39:16,In Progress,84.21409519437013,,52.33634957382912,483.7627079276925
1711,EMP123,C08,2024-08-25 11:41:17,Not Started,0.0,,0.0,0.0
1712,EMP190,C09,2024-01-20 08:53:42,Completed,100.0,2024-04-01 14:16:34,99.69451085582557,295.7883877023529
1713,EMP093,C13,2024-04-21 11:52:08,In Progress,32.661777627811794,,18.667553055824428,66.7799229724668
1714,EMP107,C07,2024-02-22 19:01:26,Not Started,0.0,,0.0,0.0
1715,EMP023,C07,2024-09-30 05:38:32,Not Started,0.0,,0.0,0.0
1716,EMP196,C02,2024-05-11 03:00:15,In Progress,50.67191518639536,,38.26933753630012,221.443831746301
1717,EMP137,C05,2024-02-06 17:21:50,In Progress,32.29499984140986,,28.124104811299006,168.14340144006542
1718,EMP155,C08,2024-02-27 19:31:26,Completed,100.0,2024-02-10 00:53:46,99.93710164610515,117.73950061829778
1719,EMP057,C10,2024-10-07 10:17:15,Completed,100.0,2024-08-19 21:36:07,97.68481662279888,693.0715829919478
1720,EMP077,C13,2024-09-30 10:18:23,In Progress,73.14758115638017,,42.61425432502168,219.1492937482608
1721,EMP062,C12,2024-08-22 18:44:33,Completed,100.0,2024-05-19 23:23:13,98.58988937620659,165.53794557329306
1722,EMP199,C05,2024-04-26 05:49:27,In Progress,97.73932512717296,,83.70054611999652,569.7314603487495
1723,EMP055,C07,2024-08-31 03:29:28,In Progress,81.74983164842546,,75.3086295637072,167.41718721985117
1724,EMP026,C06,2024-08-06 01:55:56,In Progress,24.166699005890713,,21.828770923174886,7.241534465417595
1725,EMP166,C05,2024-09-29 18:27:18,In Progress,27.580596293066876,,24.255694156872188,44.82027342144307
1726,EMP072,C15,2024-07-26 05:31:27,Not Started,0.0,,0.0,0.0
1727,EMP050,C10,2024-09-01 15:53:11,In Progress,90.52971093074714,,59.05991804488965,169.95795184649916
1728,EMP157,C07,2024-09-11 18:33:50,In Progress,61.62011387903169,,59.10625850238889,190.068563482808
1729,EMP115,C06,2024-05-25 13:01:38,In Progress,58.59753468112815,,43.30321670710763,27.408377446767297
1730,EMP170,C03,2024-09-15 21:45:54,Not Started,0.0,,0.0,0.0
1731,EMP169,C11,2024-06-13 10:20:07,Completed,100.0,2024-06-19 16:34:12,82.88230765875196,18.54406375152254
1732,EMP044,C02,2024-05-24 17:54:59,Completed,100.0,2024-08-27 04:04:14,77.50561000227374,703.9791049890191
1733,EMP056,C08,2024-10-08 07:54:26,Not Started,0.0,,0.0,0.0
1734,EMP041,C02,2024-05-01 00:09:56,Not Started,0.0,,0.0,0.0
1735,EMP181,C09,2024-08-03 16:26:33,In Progress,96.72375077811078,,50.45954812762212,550.8907817157487
1736,EMP109,C09,2024-08-20 18:15:05,In Progress,46.257689182661366,,40.032210143315986,234.44480492597452
1737,EMP025,C07,2024-02-19 04:49:32,Not Started,0.0,,0.0,0.0
1738,EMP124,C05,2024-06-12 05:03:15,Not Started,0.0,,0.0,0.0
1739,EMP114,C15,2024-07-05 05:44:11,Not Started,0.0,,0.0,0.0
1740,EMP119,C12,2024-01-17 16:09:02,In Progress,94.3329126469869,,70.00602583471633,533.4950626639123
1741,EMP033,C11,2024-07-12 02:41:25,Not Started,0.0,,0.0,0.0
1742,EMP176,C07,2024-07-12 12:18:13,In Progress,35.435322384022555,,33.4981077063495,35.64247724933725
1743,EMP041,C04,2024-02-11 13:58:28,Not Started,0.0,,0.0,0.0
1744,EMP144,C09,2024-03-22 21:17:01,In Progress,38.97193841828716,,26.494744906133345,64.87762243753633
1745,EMP181,C13,2024-01-25 23:54:52,In Progress,81.87542777053031,,47.42795333408635,177.29593812718903
1746,EMP053,C04,2024-07-30 22:46:40,In Progress,42.64586393508956,,30.54158387693815,16.54738080113893
1747,EMP155,C07,2024-04-25 05:01:08,Completed,100.0,2024-03-29 11:08:00,93.93258404657927,618.6695792880455
1748,EMP176,C01,2024-04-16 06:50:55,Not Started,0.0,,0.0,0.0
1749,EMP070,C15,2024-07-18 19:09:42,In Progress,76.21159640591802,,56.71067855626344,434.2728449299663
1750,EMP073,C07,2024-07-09 17:41:32,In Progress,97.70703397841716,,85.1035643244964,675.0283836821786
1751,EMP047,C10,2024-10-02 22:21:11,In Progress,21.242545252587636,,17.950865661185702,71.69976219798947
1752,EMP172,C13,2024-02-12 00:44:09,Completed,100.0,2024-05-10 06:20:05,80.48670180679183,234.3208091318373
1753,EMP048,C07,2024-08-06 16:45:52,Not Started,0.0,,0.0,0.0
1754,EMP056,C11,2024-09-10 16:59:11,Not Started,0.0,,0.0,0.0
1755,EMP026,C06,2024-01-21 17:43:59,Completed,100.0,2024-07-03 17:04:58,80.07102147986676,14.195082640858063
1756,EMP047,C12,2024-07-20 08:38:14,Completed,100.0,2024-06-30 18:21:07,80.51359837063453,632.6025101600075
1757,EMP106,C02,2024-05-30 00:51:22,In Progress,23.02697931969175,,21.606237554734893,120.4225408679117
1758,EMP143,C11,2024-02-06 03:30:41,Completed,100.0,2024-02-27 08:21:36,83.44184650717116,366.25970788983204
1759,EMP120,C08,2024-08-16 04:40:35,Completed,100.0,2024-10-03 22:12:42,87.33502148471197,232.15964923096917
1760,EMP156,C03,2024-04-19 23:30:45,Not Started,0.0,,0.0,0.0
1761,EMP068,C11,2024-04-15 19:33:18,Not Started,0.0,,0.0,0.0
1762,EMP126,C13,2024-06-21 10:33:30,In Progress,76.91954584725556,,72.17491958969907,2.33049799923115
1763,EMP030,C08,2024-09-09 21:38:49,In Progress,91.7767869526672,,62.55871167256324,231.06612421419655
1764,EMP027,C11,2024-09-21 19:16:30,Not Started,0.0,,0.0,0.0
1765,EMP038,C12,2024-08-05 16:40:20,Not Started,0.0,,0.0,0.0
1766,EMP151,C03,2024-04-12 12:58:12,Not Started,0.0,,0.0,0.0
1767,EMP149,C08,2024-08-19 09:27:58,In Progress,46.991163018945585,,37.49189812720435,140.72430721203736
1768,EMP200,C05,2024-08-06 23:06:38,In Progress,44.22456234447156,,39.77517916363225,202.8129719968337
1769,EMP136,C08,2024-06-30 11:31:19,Completed,100.0,2024-02-14 12:53:19,73.66405670185222,277.3369754579238
1770,EMP003,C13,2024-07-09 07:40:52,Not Started,0.0,,0.0,0.0
1771,EMP130,C03,2024-07-01 11:10:01,Completed,100.0,2024-06-10 06:44:43,77.13614652487503,37.14365878212412
1772,EMP051,C07,2024-03-28 04:00:23,Completed,100.0,2024-06-27 18:46:49,85.51160052600353,688.6966385511734
1773,EMP167,C14,2024-03-30 05:01:28,In Progress,53.336944247391116,,35.67873850254275,75.64779419478445
1774,EMP097,C03,2024-01-11 08:00:50,Not Started,0.0,,0.0,0.0
1775,EMP170,C09,2024-03-19 17:09:16,Completed,100.0,2024-03-05 02:23:16,78.56893661469296,251.53567036506726
1776,EMP059,C15,2024-08-06 21:31:50,Completed,100.0,2024-01-30 17:22:37,96.7619141890388,654.4717689031778
1777,EMP101,C13,2024-04-09 14:44:07,Not Started,0.0,,0.0,0.0
1778,EMP182,C12,2024-08-13 00:37:26,Completed,100.0,2024-08-11 07:52:18,76.24827274975692,182.68236970539016
1779,EMP003,C06,2024-01-02 11:18:34,Not Started,0.0,,0.0,0.0
1780,EMP183,C15,2024-10-05 11:41:38,In Progress,74.04362366322044,,68.4957031661179,211.12701947457228
1781,EMP036,C12,2024-08-19 03:33:39,Not Started,0.0,,0.0,0.0
1782,EMP138,C12,2024-06-18 11:49:09,Not Started,0.0,,0.0,0.0
1783,EMP024,C06,2024-01-22 21:22:29,Not Started,0.0,,0.0,0.0
1784,EMP164,C04,2024-07-05 16:44:36,In Progress,81.955699632825,,45.607546104861505,417.271961683389
1785,EMP037,C07,2024-02-28 01:49:42,Completed,100.0,2024-03-18 14:51:19,87.13484839091431,543.7394699540764
1786,EMP151,C13,2024-02-12 14:40:49,Not Started,0.0,,0.0,0.0
1787,EMP187,C13,2024-08-09 02:53:44,In Progress,44.56520491207537,,40.16724337988186,234.20661102674237
1788,EMP023,C07,2024-04-11 22:04:18,Completed,100.0,2024-07-05 16:24:10,72.04212071767229,284.488076451278
1789,EMP025,C03,2024-07-17 12:33:59,Not Started,0.0,,0.0,0.0
1790,EMP136,C07,2024-01-02 14:08:47,Not Started,0.0,,0.0,0.0
1791,EMP037,C11,2024-09-07 20:09:38,Completed,100.0,2024-01-26 07:17:19,76.98501573104168,8.034196436384521
1792,EMP160,C11,2024-01-29 21:28:02,Not Started,0.0,,0.0,0.0
1793,EMP132,C04,2024-03-19 08:27:35,Completed,100.0,2024-06-06 07:18:51,95.02196725929491,178.7195655368441
1794,EMP003,C07,2024-07-07 08:04:14,Not Started,0.0,,0.0,0.0
1795,EMP058,C06,2024-04-06 19:27:29,Completed,100.0,2024-03-06 17:51:42,99.28222092816438,32.26895925817496
1796,EMP020,C12,2024-08-20 16:55:27,Not Started,0.0,,0.0,0.0
1797,EMP007,C11,2024-09-21 17:48:46,Not Started,0.0,,0.0,0.0
1798,EMP189,C13,2024-08-05 23:12:35,Not Started,0.0,,0.0,0.0
1799,EMP124,C14,2024-06-16 19:22:53,Completed,100.0,2024-04-22 05:32:26,92.05696617956629,154.43327088685479
1800,EMP093,C12,2024-07-17 16:51:46,Not Started,0.0,,0.0,0.0
1801,EMP177,C13,2024-04-10 16:54:05,Completed,100.0,2024-08-09 13:34:51,87.19711748054124,248.90322500408837
1802,EMP001,C06,2024-09-17 02:11:47,Not Started,0.0,,0.0,0.0
1803,EMP159,C05,2024-04-10 15:07:13,In Progress,77.04935102036393,,70.83848622241383,102.02316102068143
1804,EMP101,C05,2024-03-29 12:24:40,In Progress,53.81331783695114,,28.071474025419004,11.927954461726477
1805,EMP023,C09,2024-07-13 16:56:21,Not Started,0.0,,0.0,0.0
1806,EMP025,C11,2024-01-12 02:00:55,In Progress,83.88598651306583,,79.84781862629596,390.2140877997801
1807,EMP157,C05,2024-06-18 15:56:26,Not Started,0.0,,0.0,0.0
1808,EMP030,C13,2024-07-20 18:09:13,Completed,100.0,2024-05-16 11:42:21,72.2782320506683,167.67027642691966
1809,EMP114,C03,2024-06-08 12:09:43,Completed,100.0,2024-08-07 14:32:02,88.88408430191762,207.50454195424186
1810,EMP087,C13,2024-03-16 03:04:48,In Progress,67.56008274134965,,61.00697682638164,266.96995500733425
1811,EMP051,C14,2024-04-16 06:30:45,In Progress,51.169709314729765,,48.800147637492536,102.61906689590981
1812,EMP083,C01,2024-05-18 20:11:59,In Progress,77.90349426148595,,71.07035180170618,275.16198264737363
1813,EMP187,C05,2024-09-26 06:47:36,Completed,100.0,2024-05-20 19:15:00,93.87603868541264,561.1009359342288
1814,EMP041,C02,2024-05-22 16:37:39,In Progress,67.86872956132075,,52.140264706162085,389.6113256934607
1815,EMP077,C12,2024-09-30 19:27:14,Not Started,0.0,,0.0,0.0
1816,EMP085,C02,2024-09-01 23:56:05,Not Started,0.0,,0.0,0.0
1817,EMP137,C14,2024-06-05 09:12:52,Completed,100.0,2024-09-01 15:57:07,95.23810599327916,650.0482567555058
1818,EMP071,C07,2024-05-17 00:36:03,In Progress,22.43321105445084,,21.964224470744817,92.22927185341128
1819,EMP070,C05,2024-03-30 11:29:18,In Progress,30.078086098593914,,17.51631897362804,187.27733770502104
1820,EMP013,C13,2024-03-08 04:22:30,Not Started,0.0,,0.0,0.0
1821,EMP031,C07,2024-01-26 10:22:43,Completed,100.0,2024-01-28 14:35:15,75.1404900879855,153.85472897766556
1822,EMP140,C15,2024-03-30 09:05:16,Not Started,0.0,,0.0,0.0
1823,EMP065,C05,2024-08-24 10:14:52,Completed,100.0,2024-09-07 17:18:25,95.39152743538546,55.22031420028295
1824,EMP121,C06,2024-04-06 14:52:43,Not Started,0.0,,0.0,0.0
1825,EMP115,C08,2024-07-30 18:58:56,Completed,100.0,2024-05-25 22:30:31,90.1217378979496,413.4955703648016
1826,EMP177,C02,2024-02-21 23:49:58,Completed,100.0,2024-10-07 07:51:33,89.684067612663,40.01016697412324
1827,EMP034,C08,2024-02-01 07:02:44,Completed,100.0,2024-08-02 22:09:45,78.58244206619882,167.2403484048706
1828,EMP171,C03,2024-05-11 22:23:43,Not Started,0.0,,0.0,0.0
1829,EMP066,C13,2024-08-24 10:32:31,In Progress,98.31894930523664,,90.96383702742935,50.33015905437017
1830,EMP172,C09,2024-09-07 20:31:39,In Progress,33.91899477138144,,32.864652409000044,73.8852039464736
1831,EMP068,C04,2024-07-06 10:33:25,In Progress,35.32424528546538,,18.295408199800143,203.6593366829202
1832,EMP153,C02,2024-08-14 03:33:30,In Progress,75.85444696053531,,58.02537842371341,29.73866101190006
1833,EMP064,C03,2024-08-04 14:08:32,Not Started,0.0,,0.0,0.0
1834,EMP109,C01,2024-02-01 09:11:46,Not Started,0.0,,0.0,0.0
1835,EMP074,C15,2024-07-19 10:47:51,Completed,100.0,2024-05-23 19:18:41,78.09033911840677,290.02229704304165
1836,EMP127,C10,2024-06-04 00:22:30,Completed,100.0,2024-09-09 08:39:21,71.62806332717918,691.9571955941694
1837,EMP179,C06,2024-09-12 03:05:09,In Progress,20.999150410637295,,20.312066374059725,69.3997221527482
1838,EMP076,C13,2024-04-26 17:44:17,Not Started,0.0,,0.0,0.0
1839,EMP152,C04,2024-05-20 20:52:28,In Progress,81.5045788986017,,75.61212733460862,83.06254290221038
1840,EMP070,C10,2024-06-13 04:17:57,Not Started,0.0,,0.0,0.0
1841,EMP125,C05,2024-05-02 19:52:33,Completed,100.0,2024-06-28 11:06:17,79.04290184448855,636.1404229080205
