metric_id,employee_id,course_id,completion_rate,average_score,time_spent,engagement_rate,average_time_to_completion,progress_rate,recorded_at
2554,EMP199,C09,97.81434452659,80.35866220442506,421.2840040584412,20.563307753955534,166.849181100737,97.81434452659,2024-07-22 03:08:58
2555,EMP177,C03,47.17616635804796,28.848705916366825,164.0312385929996,7.085514071990399,55.724557354366304,47.17616635804796,2024-09-11 04:22:42
2556,EMP057,C14,78.15732517338412,39.94935046601695,396.76378886428034,24.69708919394987,58.40269557574619,78.15732517338412,2024-02-19 21:23:11
2557,EMP101,C04,26.55164071714733,21.924695049376798,117.52128338378212,6.2143808873646575,111.82492462925912,26.55164071714733,2024-02-23 06:32:28
2558,EMP120,C01,11.10047048922571,9.680124813861635,10.211728902488806,0.2518418558753325,7.961773258535752,11.10047048922571,2024-01-08 20:59:10
2559,EMP129,C08,54.65343813682138,46.50896905030522,83.0681253288714,11.333568821254657,19.98199981819676,54.65343813682138,2024-05-26 20:52:44
2560,EMP086,C09,52.99267976947486,42.92544402122958,273.271272066685,23.298405500448684,76.38337354942553,52.99267976947486,2024-04-27 09:06:22
2561,EMP104,C09,42.6557360554048,28.395902973635177,89.96136299250003,0.577230673919369,15.802140785777407,42.6557360554048,2024-07-29 04:32:38
2562,EMP088,C06,79.09194930279565,54.48117817968864,281.88656106155616,37.87931290744199,215.66331775148996,79.09194930279565,2024-08-27 11:43:24
2563,EMP075,C03,69.5390588069695,50.68780957120372,156.0144812578922,18.054238410309356,139.27320432097414,69.5390588069695,2024-03-03 11:04:44
2564,EMP009,C10,89.65454519821449,71.9753827946738,82.07898562440182,7.321965677713967,80.50624516404595,89.65454519821449,2024-02-15 04:45:51
2565,EMP154,C15,12.5992334413909,10.021005705763022,46.28425006369794,0.0119949045500841,26.48037398248348,12.5992334413909,2024-07-17 05:13:47
2566,EMP084,C15,59.58787722712005,36.41804586030643,328.37804132327955,0.0334079924216337,147.36951439594802,59.58787722712005,2024-03-03 14:44:23
2567,EMP093,C07,34.3174278083673,17.359114443873153,122.22948031512874,8.074120488178188,85.68931215693036,34.3174278083673,2024-02-29 17:20:19
2568,EMP095,C04,31.46245324090806,26.60823070783602,118.63819515358102,10.810122511765233,97.9504033259184,31.46245324090806,2024-05-06 10:20:12
2569,EMP046,C04,69.5917997658,57.07005023700708,283.512795324382,25.674903198722607,102.92077980409869,69.5917997658,2024-02-09 17:45:07
2570,EMP189,C02,94.41906934882782,48.29451410943182,570.9596536928586,7.696505158059488,342.4846535193111,94.41906934882782,2024-09-08 01:20:13
2571,EMP182,C03,95.76589670537544,64.3458396126116,272.5598284303764,35.91614046048062,183.81645787914096,95.76589670537544,2024-06-21 11:21:26
2572,EMP107,C04,69.6933410378831,62.49421304744574,420.29942254433377,1.7247435997897524,106.27680862951058,69.6933410378831,2024-09-01 18:52:34
2573,EMP144,C04,0.7003364210795726,0.6768163403304739,4.312821431464042,0.0415904979479955,3.169177518332312,0.7003364210795726,2024-01-25 14:33:42
2574,EMP063,C15,84.34884039679672,66.01755218299017,465.6768485168519,1.2730722311273224,310.46437450835555,84.34884039679672,2024-05-04 23:21:58
2575,EMP111,C09,1.0618827990621638,0.6658986792401984,4.379941328057988,0.1611431871605625,3.020369174837065,1.0618827990621638,2024-09-05 01:41:18
2576,EMP030,C11,52.6061041262455,29.490725933112948,290.61841983893345,21.21856164943044,158.25919306199614,52.6061041262455,2024-07-14 20:24:10
2577,EMP009,C05,29.02192123758346,24.164776001794166,4.089686103606514,0.2252906103259136,1.168440433747674,29.02192123758346,2024-03-26 16:58:20
2578,EMP074,C02,76.68434860481827,58.60311219681448,493.5146711805335,12.649218570795426,373.0437073178116,76.68434860481827,2024-07-23 08:06:15
2579,EMP077,C15,83.67722872133604,60.78261537725592,347.1191329212532,34.35743473775806,265.5301595115464,83.67722872133604,2024-02-27 05:33:00
2580,EMP188,C05,31.544330376222696,30.673676832030875,99.36326629708677,12.248632335351008,50.17494025128951,31.544330376222696,2024-09-23 17:01:09
2581,EMP195,C05,45.708857773864445,35.876086446056945,297.2826584515838,9.551083991910014,40.07314069153779,45.708857773864445,2024-01-29 13:28:18
2582,EMP006,C09,86.34956864432162,57.795815923537305,78.42823115176337,5.720085688721846,18.416033574316856,86.34956864432162,2024-09-03 08:24:31
2583,EMP121,C15,62.6506287670672,45.828061013278536,130.95528229280882,0.8724894393893313,10.215360794103333,62.6506287670672,2024-04-19 08:27:14
2584,EMP125,C10,49.43531193617395,34.20050363408281,227.12681674204083,9.421438556914472,52.40093360308056,49.43531193617395,2024-02-15 19:29:34
2585,EMP010,C12,77.44538836555405,55.823382769581855,329.7361771685743,20.81924380865073,185.18377894248084,77.44538836555405,2024-01-18 01:09:49
2586,EMP189,C12,4.600272141101791,3.851834420925364,13.725270920356024,0.1985667658075205,6.152454885780253,4.600272141101791,2024-07-11 08:03:41
2587,EMP036,C07,77.07422790258396,45.24376039177107,356.0955371103587,8.524457022302293,60.63892217085799,77.07422790258396,2024-09-15 21:42:12
2588,EMP072,C13,9.158766270616235,7.565192195374703,4.726668344120994,0.5713116117190726,4.022214792965508,9.158766270616235,2024-09-23 14:41:07
2589,EMP163,C02,7.161901176776652,6.567453964781863,50.19447222338584,3.053995923376985,15.788130534747856,7.161901176776652,2024-03-08 04:11:01
2590,EMP118,C01,47.35883162593712,34.26546725591997,125.97470603051784,14.396665461030064,115.92017398420244,47.35883162593712,2024-08-28 07:48:27
2591,EMP154,C05,73.85306624610547,48.532771841652114,388.1639123909527,52.48795519892603,283.2435994870512,73.85306624610547,2024-02-18 01:09:58
2592,EMP138,C12,56.76415729890846,55.17573225843874,325.86918180044364,21.91171995169432,273.971255635485,56.76415729890846,2024-02-17 08:05:17
2593,EMP076,C09,65.63467247911063,59.24286444448238,123.52824859831688,0.646502064463389,6.0216872401202375,65.63467247911063,2024-09-01 04:04:44
2594,EMP055,C15,59.47380074829097,47.47349190568277,276.044024554656,33.49948944850744,159.58086748899103,59.47380074829097,2024-02-14 19:52:49
2595,EMP049,C03,26.32197527743284,22.787910637582414,182.8069348817984,10.66050593820001,106.50289321311097,26.32197527743284,2024-01-26 03:36:44
2596,EMP129,C06,30.047956100531405,19.846092274939423,55.68537734143761,2.2081211390755504,43.75566073133698,30.047956100531405,2024-01-03 15:29:11
2597,EMP114,C07,5.157847726845343,4.147501980266438,23.492301261767143,2.514869412430605,9.425275970136624,5.157847726845343,2024-01-19 20:03:54
2598,EMP073,C13,43.308349007154014,34.03282023280318,189.1895196524408,19.286823973885472,144.81516755252156,43.308349007154014,2024-08-22 22:49:18
2599,EMP128,C12,89.77728722759115,87.2421779202109,305.69034344239464,28.1462995357382,245.02877467757176,89.77728722759115,2024-04-26 14:17:20
2600,EMP009,C03,61.41662614058502,41.36049343810635,96.29691421520268,5.41688457113065,19.02756910563909,61.41662614058502,2024-03-01 09:58:05
2601,EMP197,C11,80.40863971700328,46.62135127308744,140.00361563301033,16.85199924772532,88.26075379027195,80.40863971700328,2024-01-08 21:41:52
2602,EMP166,C07,22.460377704015333,12.348379707410205,105.52660462236848,11.75315473381938,53.212909233844485,22.460377704015333,2024-06-11 10:38:20
2603,EMP122,C07,26.402555567764384,23.20110384366252,182.2322826813939,11.948512374032113,96.75126319139764,26.402555567764384,2024-09-21 12:33:32
2604,EMP070,C01,8.841637537595426,5.445117490444276,15.34537395909704,0.4837681336118799,1.94375502530493,8.841637537595426,2024-09-19 23:08:32
2605,EMP030,C09,68.15773445132945,44.65997689270709,144.15842484493166,15.706034006120367,106.448946917316,68.15773445132945,2024-10-04 17:13:00
2606,EMP055,C10,5.083954548395175,3.357021792073021,16.97410277727846,1.5513060278870767,16.819755400366535,5.083954548395175,2024-01-14 15:40:29
2607,EMP012,C12,74.79767365943937,44.64143207018432,411.4193112570837,5.771377433758134,133.24684412596687,74.79767365943937,2024-06-11 20:56:29
2608,EMP056,C04,93.3934136916055,68.677734891367,409.95320253983175,54.06188815825944,283.1562290123752,93.3934136916055,2024-06-26 01:22:04
2609,EMP102,C08,41.44539952646564,39.97351038171398,174.84868292055432,15.060851275475423,168.67444907749046,41.44539952646564,2024-07-09 17:41:39
2610,EMP092,C15,89.63059848754419,79.36866895678861,520.7118284776633,46.00087753005182,17.98632354214297,89.63059848754419,2024-06-29 17:26:24
2611,EMP152,C01,53.35972424219197,51.45476140052948,116.48146320989044,3.8582956180388703,107.2880937868848,53.35972424219197,2024-02-23 16:53:53
2612,EMP050,C07,60.0149789705864,38.38539658997152,238.2129580067005,24.45592437030281,201.12708637611448,60.0149789705864,2024-03-02 16:11:07
2613,EMP014,C14,18.73707879884157,15.626161122657534,38.96154204815197,4.33939779172835,20.516732529465823,18.73707879884157,2024-02-13 22:52:18
2614,EMP062,C10,84.32930575986556,57.03676783193119,387.5233335617506,23.835011488165744,91.57686305998,84.32930575986556,2024-09-24 07:53:23
2615,EMP013,C10,12.539690453135044,8.423669829564181,88.5759490389311,11.984446980760666,69.08983080643725,12.539690453135044,2024-07-07 20:36:42
2616,EMP059,C09,88.17351186184708,47.064165085802735,154.22507920234756,19.498199627228654,130.74558613385597,88.17351186184708,2024-06-12 17:13:48
2617,EMP115,C10,65.1557677253729,38.98452032270386,137.51357607743395,6.415184900180765,56.92572669705131,65.1557677253729,2024-02-23 03:36:07
2618,EMP041,C05,31.84826728214335,30.58310101982302,66.94329513636146,7.236974899068471,23.58322240140477,31.84826728214335,2024-07-27 02:34:41
2619,EMP045,C12,39.06274257725278,37.0866070699117,189.6466987906283,19.382801013911475,15.116685237055158,39.06274257725278,2024-03-13 15:27:27
2620,EMP072,C04,49.27033427710397,30.21682408107612,321.00385666056434,4.663243184567524,231.6535903517648,49.27033427710397,2024-01-21 14:33:07
2621,EMP072,C10,85.55708231823073,64.01381948253533,255.30169671896184,24.41004450552563,95.1196852901498,85.55708231823073,2024-02-15 04:13:15
2622,EMP119,C02,49.5545777146865,38.00149891500519,24.58634679943084,2.9338579749734714,13.848994932366416,49.5545777146865,2024-04-19 19:40:07
2623,EMP100,C03,65.59957359191351,39.56054528804896,58.845195897884274,6.885511998679228,57.61009956499338,65.59957359191351,2024-09-23 03:20:21
2624,EMP186,C04,33.599675564836595,28.109752452839047,10.891955259448611,0.4210927956283204,6.533891769071931,33.599675564836595,2024-01-20 16:31:17
2625,EMP104,C10,68.367523498877,50.89264046839019,458.6334876615176,27.358206710916196,138.47211158365425,68.367523498877,2024-07-12 04:50:26
2626,EMP103,C02,13.20198626482858,10.79722279234534,2.7520390162132595,0.0843391475496331,1.059986401298695,13.20198626482858,2024-05-01 07:52:16
2627,EMP167,C06,44.3730640919783,29.987297855544696,167.67311087940797,21.047123880216763,111.2500855308878,44.3730640919783,2024-04-26 01:51:10
2628,EMP163,C03,17.267590221754414,12.363464026418791,28.904959822035583,0.0642220905763033,24.331252732872944,17.267590221754414,2024-07-20 17:08:22
2629,EMP062,C08,40.833261977609446,25.55019995774322,151.69555655274968,17.225181132630144,144.5656471334191,40.833261977609446,2024-09-16 13:45:07
2630,EMP104,C03,58.69724134633461,42.336604498204174,284.27130944673803,34.14891653056558,162.46487221401327,58.69724134633461,2024-07-14 17:20:16
2631,EMP099,C13,77.10335954805107,66.64608408350979,495.56587431886567,50.834273954807735,21.52668357149682,77.10335954805107,2024-06-01 17:21:21
2632,EMP012,C13,47.06993558995924,41.12632568347362,53.15551016941773,4.369237263929515,48.295594683736816,47.06993558995924,2024-03-12 08:33:13
2633,EMP152,C01,3.039203352651998,2.019828463216288,9.539107261384492,1.2520463318923685,4.4975657660470905,3.039203352651998,2024-05-15 07:02:13
2634,EMP107,C03,2.6424312086978707,1.577813263672185,6.550268420100659,0.7194271749680079,3.372308006126516,2.6424312086978707,2024-03-27 09:48:02
2635,EMP075,C06,90.42761081226485,76.55095210667974,41.1875696629419,4.844610532083904,18.606453168061964,90.42761081226485,2024-08-17 05:03:45
2636,EMP056,C04,37.7015164435624,23.07338458954169,254.98800337932272,18.91175986156821,78.87252701777484,37.7015164435624,2024-05-18 21:21:06
2637,EMP071,C01,2.4506443943440925,1.659239364353169,7.388834937713715,0.0102334768636368,4.9430006266409485,2.4506443943440925,2024-05-21 03:24:34
2638,EMP121,C03,33.3475384748362,18.39949047838924,196.47675292512704,23.51950483464553,161.34653444244157,33.3475384748362,2024-09-02 04:03:43
2639,EMP047,C11,94.8994534209326,61.28958239319359,369.2963493437048,1.389770537128116,238.61227255145087,94.8994534209326,2024-08-19 21:49:06
2640,EMP119,C07,86.1929555139483,48.44999698639975,350.76220430082003,12.511215981060008,292.46603821401294,86.1929555139483,2024-01-06 00:21:56
2641,EMP087,C06,81.44677517767066,58.84175378337571,512.6319033281042,10.440986491086532,87.71951040421298,81.44677517767066,2024-03-25 18:56:26
2642,EMP056,C14,46.43643570944804,26.988828220816107,315.91621892247065,1.7358417377791318,117.52233870499172,46.43643570944804,2024-05-16 18:19:17
2643,EMP113,C07,97.28817736748572,94.3263983920628,292.74279994870574,10.830629379660865,162.4665252758037,97.28817736748572,2024-09-15 11:37:09
2644,EMP190,C07,8.48085508104166,6.97009980305978,11.856147159224133,0.7147971706469401,6.285036696222797,8.48085508104166,2024-08-24 04:48:41
2645,EMP012,C15,80.89979693401031,66.834622939623,392.05707582251466,21.508039851121715,294.17784037450986,80.89979693401031,2024-02-06 14:09:20
2646,EMP067,C07,35.79970292036327,35.00034818367456,103.27039555212508,12.945198948346412,40.23574018057487,35.79970292036327,2024-01-13 05:43:15
2647,EMP095,C08,10.479333851345308,9.865121809387164,64.25196082043628,8.271819041419613,41.93578608446322,10.479333851345308,2024-07-23 07:14:43
2648,EMP034,C08,56.06239597556852,43.93797818977846,307.232365895656,28.02255378524008,83.41085217701914,56.06239597556852,2024-07-30 12:20:18
2649,EMP113,C01,8.764623134501392,6.844165430122263,18.119461064695,1.0313901703343074,4.0219967149762565,8.764623134501392,2024-05-07 18:03:02
2650,EMP005,C04,90.33641512153596,81.16527175531546,72.95116514156604,0.0584710079918177,25.258012360522123,90.33641512153596,2024-01-19 19:33:47
2651,EMP105,C10,54.72815323148463,50.48505467171964,194.5150687756188,1.408473377958934,170.93366573893363,54.72815323148463,2024-08-13 09:32:05
2652,EMP079,C04,51.87680716883962,45.27435432456915,73.38404108325014,7.1842134207308925,16.613124604284458,51.87680716883962,2024-01-29 03:12:50
2653,EMP084,C05,7.627684108841204,5.976179962204705,3.3329426509728286,0.0894369899284507,2.176185940739785,7.627684108841204,2024-01-04 21:16:39
2654,EMP062,C03,85.68402731301859,52.33424054540939,609.1946401185747,71.02113100998416,140.5818916655568,85.68402731301859,2024-01-01 10:14:17
2655,EMP060,C02,4.384069335859397,3.4673315729969776,15.922354206731557,1.5657840125165194,1.685599125453665,4.384069335859397,2024-10-02 16:29:04
2656,EMP103,C15,78.49094236859231,71.46976075514722,453.1564902317857,62.336534540797736,369.4023889607062,78.49094236859231,2024-08-23 15:42:51
2657,EMP146,C14,68.98107111610109,65.84559935864155,10.075309214442392,0.8995922252605875,9.804718663054835,68.98107111610109,2024-05-15 21:53:37
2658,EMP132,C15,56.75250030550756,55.60872270443493,32.49780184510569,4.035524773957227,12.022269991013848,56.75250030550756,2024-05-29 18:15:18
2659,EMP173,C03,8.557526920550963,7.32934646081689,51.35493324180483,0.913127346870684,35.679632578457266,8.557526920550963,2024-05-19 03:30:43
2660,EMP057,C02,47.427205865417285,45.82216238405513,42.65687844577878,5.420486278913208,10.869015195328672,47.427205865417285,2024-07-27 13:39:16
2661,EMP187,C14,46.73937591779489,40.395450785827954,197.90211842326624,14.763812428846345,125.07997539207362,46.73937591779489,2024-07-01 02:04:21
2662,EMP053,C11,94.11478628827766,72.96330894371653,227.4697990302545,1.025864854333808,84.76246465506938,94.11478628827766,2024-01-09 15:47:30
2663,EMP148,C08,13.249399200221225,8.841029946352833,25.288188081372574,3.0798196755995413,3.162204413534373,13.249399200221225,2024-07-29 00:03:56
2664,EMP046,C01,32.85321846808681,31.0435410621385,195.23178621681808,15.362226869294537,185.13521451673685,32.85321846808681,2024-04-25 18:01:51
2665,EMP063,C05,94.85176545345078,92.33495461825524,566.1915694436406,49.07781292274529,412.072221669518,94.85176545345078,2024-05-20 17:40:46
2666,EMP135,C08,99.3931778702896,62.07340384934059,238.1151167161004,12.63110534822934,128.9428943221199,99.3931778702896,2024-05-04 19:43:30
2667,EMP073,C14,10.013933568913114,6.14192345072674,34.37454981095672,3.8360377771138863,3.991264836951251,10.013933568913114,2024-04-19 02:38:53
2668,EMP119,C01,86.30800106874582,47.24282164141772,363.7162591614816,50.05016990133685,137.52819622678967,86.30800106874582,2024-01-22 16:09:33
2669,EMP166,C12,9.358610977695704,8.000149879105013,55.09980733122235,3.238178432924111,40.09038859871696,9.358610977695704,2024-08-21 08:08:57
2670,EMP038,C01,49.08802247414241,27.965360619446763,141.4227522054855,5.74136325005742,69.84725894822361,49.08802247414241,2024-02-03 15:10:01
2671,EMP139,C05,32.66125597863656,19.71122884441665,43.92180325115989,2.4084658274901183,43.19774711034274,32.66125597863656,2024-05-01 19:46:59
2672,EMP118,C09,39.12499591191051,23.497590780836923,82.93207603851933,2.066659462683144,41.02243392583691,39.12499591191051,2024-05-26 23:46:16
2673,EMP194,C10,74.08086358868384,61.431800992216615,173.81258463465173,9.02349921054294,139.1853718977099,74.08086358868384,2024-05-11 21:07:01
2674,EMP170,C03,57.8967114280003,55.55263424475087,349.917748250975,11.145748229505568,90.66230957784956,57.8967114280003,2024-02-29 21:47:15
2675,EMP136,C01,40.57328999877122,30.620344273179235,203.56167571397265,21.69605364833949,85.29382612799662,40.57328999877122,2024-10-08 01:02:27
2676,EMP144,C02,31.35798757045074,30.27226052262749,71.24183343560229,9.363124198110196,41.78165304957947,31.35798757045074,2024-04-19 04:21:46
2677,EMP056,C10,28.14811076476973,15.397633156468553,172.0276929391428,7.417940393112404,29.12254984589606,28.14811076476973,2024-09-29 16:53:44
2678,EMP136,C11,69.97140803699526,60.62848965352404,476.6076428230092,7.275629686841195,373.7077647839527,69.97140803699526,2024-06-01 08:58:17
2679,EMP144,C13,74.89185464707268,47.52838563556581,47.48338394730065,5.676917814549472,23.74368921938712,74.89185464707268,2024-07-22 05:30:07
2680,EMP078,C14,27.5221874249334,16.920325922342805,77.08508156590648,0.9046467675148232,37.517280166495645,27.5221874249334,2024-03-31 03:57:59
2681,EMP062,C13,85.29985614953726,78.00136365299866,397.2554478145129,4.537577143069468,321.96021304787814,85.29985614953726,2024-01-08 13:58:26
2682,EMP197,C10,3.5043004718419035,2.6251465908237845,17.379245848999194,1.6398134449847397,1.1412740152671526,3.5043004718419035,2024-02-16 15:01:57
2683,EMP036,C07,39.24974277533956,27.72650040034045,143.96983000367234,14.315528507803489,85.6700693417429,39.24974277533956,2024-01-23 12:42:16
2684,EMP198,C13,52.26888539924384,47.730355276429904,179.7888084003472,10.042667184826398,37.41791537571545,52.26888539924384,2024-04-29 12:36:49
2685,EMP034,C02,71.46308475836327,48.81333194546537,354.1388724667515,46.33033810617485,117.39964353859077,71.46308475836327,2024-04-08 01:12:34
2686,EMP189,C15,8.18029359003296,7.199456376544747,0.3625766916224616,0.0315797968745377,0.8230053860931363,8.18029359003296,2024-02-12 03:25:01
2687,EMP098,C01,86.5371963576292,75.07761008040903,429.0792071077158,49.08652773806232,137.07547436335813,86.5371963576292,2024-09-26 17:43:35
2688,EMP087,C02,36.64056321333619,33.09801676612592,227.64076281795545,8.083342676449147,138.6874718171427,36.64056321333619,2024-01-26 10:19:24
2689,EMP003,C02,66.67968111795727,58.27364158030252,213.71308388110893,9.666506695955592,93.41374449312018,66.67968111795727,2024-08-13 12:29:59
2690,EMP190,C02,34.99106809561232,19.85913797118542,160.68932585073924,6.717044713119696,51.68184692862065,34.99106809561232,2024-09-02 00:19:11
2691,EMP121,C03,2.142559433998781,1.5237993655577455,7.771932974343661,0.9005297763207863,1.788424850608786,2.142559433998781,2024-03-10 17:40:47
2692,EMP075,C05,89.98727314153196,70.11869986239613,552.0058849790017,45.56977337754988,458.7960682401174,89.98727314153196,2024-01-11 09:53:30
2693,EMP154,C15,38.71148641618356,24.961709158168304,105.54160865045478,4.4403983937217815,26.84301763930996,38.71148641618356,2024-03-17 07:28:19
2694,EMP087,C14,10.230131180821855,8.69557936404714,68.75855054344402,7.544735096860611,14.120767313850564,10.230131180821855,2024-07-25 12:31:52
2695,EMP095,C05,29.74452012220033,21.20119764062384,155.95165277739173,12.098301727266591,105.12409079289888,29.74452012220033,2024-02-23 15:22:54
2696,EMP092,C11,60.922968170917926,43.27176946019368,413.9745431170657,45.5294070256052,8.53924994763359,60.922968170917926,2024-02-16 13:23:42
2697,EMP023,C06,84.09262818890903,78.64574928113748,39.3650536030597,1.4742061898063443,38.48646245278869,84.09262818890903,2024-09-02 06:46:43
2698,EMP145,C14,82.66239518158469,68.84732606626233,93.34144568240691,7.821798243853131,56.86333171735895,82.66239518158469,2024-08-17 03:16:44
2699,EMP011,C05,17.111006907728978,10.152641944917235,27.26824848281076,3.588199572123344,13.78984399359909,17.111006907728978,2024-04-27 05:45:35
2700,EMP039,C14,37.61409658811544,20.14612498920972,236.98941732231572,30.75880790166953,223.79744903826065,37.61409658811544,2024-02-29 06:39:07
2701,EMP097,C09,37.95954184885653,27.65984713704704,93.0805622750703,12.3976000053698,78.22706577386825,37.95954184885653,2024-09-09 14:26:47
2702,EMP165,C02,9.36916674443552,6.365410306175755,53.41930889400323,1.004926831383394,36.99541653458261,9.36916674443552,2024-04-03 05:46:42
2703,EMP056,C11,54.67352255595114,30.369715533525746,310.649661643646,26.750251121345816,113.04378247891052,54.67352255595114,2024-05-14 16:01:44
2704,EMP135,C02,90.1510928346637,87.20696104767757,323.916383751844,35.51993112620236,141.2591782808238,90.1510928346637,2024-07-05 15:13:04
2705,EMP152,C08,41.37107886904941,39.80784795871552,132.2144157588327,7.638351234696916,124.90856854370978,41.37107886904941,2024-04-05 22:06:56
2706,EMP094,C04,74.1805743087237,41.32346026017306,18.23928771203003,1.563584588220556,9.516577597898522,74.1805743087237,2024-02-24 02:43:27
2707,EMP072,C04,6.725618230808839,5.786786862468191,29.68309077351023,2.937620567702604,27.060477207636765,6.725618230808839,2024-01-03 15:58:09
2708,EMP140,C08,81.75570999107256,44.87312707420129,170.69220879160903,18.103369299154764,153.57198132215248,81.75570999107256,2024-01-27 13:54:29
2709,EMP187,C15,69.68523884778818,38.56061085023836,407.6793003998173,9.995765898975568,348.88330780754313,69.68523884778818,2024-07-15 22:46:39
2710,EMP131,C01,67.71630223782358,56.157455338902174,292.2549689038494,38.533827082629614,256.52323862556824,67.71630223782358,2024-02-04 23:42:26
2711,EMP069,C08,55.16950996509193,52.4262465890223,150.18544564309258,9.51011230917186,30.07084927515018,55.16950996509193,2024-03-12 13:36:09
2712,EMP069,C03,84.82151440972869,64.28655965807444,533.149848820337,59.45808646636048,272.5085920089065,84.82151440972869,2024-04-24 13:31:41
2713,EMP111,C10,10.876592073141069,7.427300305523767,33.090755726226945,4.447197963033514,27.30549537958041,10.876592073141069,2024-05-12 13:42:55
2714,EMP091,C13,69.4496515834647,49.40765085752527,481.1443445199182,32.868434546706936,35.63785447026908,69.4496515834647,2024-05-20 07:39:50
2715,EMP094,C10,21.75217424781861,12.723053351586715,41.17981804564815,0.8289224070837137,22.46520300114808,21.75217424781861,2024-07-23 13:50:17
2716,EMP050,C11,83.98118445565018,59.57998696609587,434.37963587253626,52.677415370063855,114.733441350878,83.98118445565018,2024-08-17 18:58:32
2717,EMP037,C06,52.47718515366574,33.821934439029306,194.9254918876169,25.349371026208228,62.2128653309488,52.47718515366574,2024-07-21 22:57:35
2718,EMP089,C06,96.52354752366476,84.27080401647132,45.0176376637919,1.3502162028678102,37.80135190560637,96.52354752366476,2024-06-22 05:25:07
2719,EMP181,C04,7.850708436045794,5.77449002103508,29.48481273501,3.890848406748416,4.417803403437898,7.850708436045794,2024-02-23 00:38:59
2720,EMP036,C06,87.46711713764161,83.10349838429588,548.7490612634814,26.295936323933837,282.4114701040371,87.46711713764161,2024-02-16 15:54:21
2721,EMP008,C06,55.73498742796838,30.61991980033112,14.754331648646382,0.3878436904970025,2.0358125241101748,55.73498742796838,2024-09-10 06:41:50
2722,EMP092,C05,26.563815852879635,20.975278421454615,1.2522833848067016,0.0001463124013157,1.0735319806405852,26.563815852879635,2024-03-08 01:46:36
2723,EMP145,C02,21.967974087394804,19.37062465031333,109.76295796405162,8.07718277231004,46.37754313529644,21.967974087394804,2024-02-19 23:34:41
2724,EMP094,C02,17.61260601669673,16.263448473660038,61.30804771715175,1.4538120572791962,4.623780869563068,17.61260601669673,2024-04-21 20:09:18
2725,EMP071,C01,18.383361065749536,10.070700809479828,72.65978399835333,6.195367328094442,60.84068482289103,18.383361065749536,2024-05-25 22:37:09
2726,EMP140,C01,63.90287143698251,46.55755628616858,318.9526963183823,43.28044012596025,201.5099233201278,63.90287143698251,2024-09-10 22:55:28
2727,EMP002,C08,29.794411617898614,20.77763954556185,45.33683558261868,1.021666030790624,28.90502452474033,29.794411617898614,2024-03-19 15:22:08
2728,EMP159,C14,12.236480173473952,10.065699849034427,8.888395640944456,0.2172803022282671,4.935832031707902,12.236480173473952,2024-02-06 07:49:12
2729,EMP140,C08,23.44554193108656,14.711185834994025,154.61412867099608,2.2781716080620544,65.64817804330838,23.44554193108656,2024-05-02 15:29:17
2730,EMP125,C08,23.551829030557247,15.833997474747392,65.57734791750022,3.3748997785232624,58.88693269006608,23.551829030557247,2024-01-17 10:56:36
2731,EMP157,C03,12.78243683004212,10.286758373090464,50.96319315853352,0.4947535980640331,50.616385477206975,12.78243683004212,2024-02-15 15:46:57
2732,EMP071,C08,44.8867917773894,27.463287075921144,1.6857193725527162,0.0969812077125873,1.56401455093829,44.8867917773894,2024-07-01 17:19:30
2733,EMP123,C03,8.13342846106001,5.536726471484348,57.15078855297326,6.576515776048785,30.893608560652712,8.13342846106001,2024-02-25 06:45:54
2734,EMP191,C13,49.22029741730413,31.71421041001451,167.3119941212823,18.327820745017693,131.00692913228357,49.22029741730413,2024-03-14 17:46:44
2735,EMP035,C10,92.93851867688512,48.65202158420632,360.1256339121487,18.35179757807707,283.1513737408718,92.93851867688512,2024-06-16 23:30:55
2736,EMP148,C01,12.980197023271687,9.07629732964391,18.87922080503065,0.1968848525677017,12.194008990137757,12.980197023271687,2024-08-14 16:36:02
2737,EMP144,C15,95.19493061555588,63.919154550729566,374.3378427765907,17.840810624393498,157.5750672816763,95.19493061555588,2024-03-27 06:25:52
2738,EMP121,C13,27.954913094648127,24.379516259845467,54.8272764415012,7.429761653362943,46.03595987059313,27.954913094648127,2024-02-02 11:30:47
2739,EMP008,C03,47.10341176345848,39.44325954620144,120.71085658273688,9.785360409706424,115.222008556364,47.10341176345848,2024-07-08 19:12:50
2740,EMP020,C06,41.78941845546732,41.64548573655836,112.9912395461796,14.391258334032504,23.585031269711155,41.78941845546732,2024-03-26 01:59:24
2741,EMP177,C11,27.185931995885102,21.526123677304327,126.67846582610125,10.720002929799737,45.91706917370414,27.185931995885102,2024-01-10 19:55:53
2742,EMP162,C13,39.0713139444505,20.33337967565667,120.71953952738984,13.204998892628828,44.984599761053325,39.0713139444505,2024-01-20 22:25:17
2743,EMP011,C07,39.51651420909983,36.58750128522431,226.5615842477733,29.45397050733492,128.34282482961203,39.51651420909983,2024-03-02 23:13:31
2744,EMP007,C01,51.50655368231221,41.5029281122373,186.01546116348217,19.08516010513819,38.41274340047435,51.50655368231221,2024-03-02 09:19:45
2745,EMP196,C11,21.23674745047197,18.39749625420147,124.54775133809837,0.6873345830513949,64.99904925228081,21.23674745047197,2024-02-16 20:07:42
