enrollment_id,employee_id,course_id,enrollment_date,completion_status,completion_percentage,completed_at,score,time_spent
1895,EMP149,C14,2024-02-25 02:14:36,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1896,EMP132,C08,2024-08-24 10:35:57,In Progress,25.490526040366674,2024-01-01 03:03:58,19.114681312796893,94.24053617381196
1897,EMP111,C03,2024-02-16 08:08:57,In Progress,94.43519431101656,2024-01-01 03:03:58,74.85941611193438,278.9167133252428
1898,EMP047,C05,2024-05-01 16:34:26,Completed,100.0,2024-04-06 08:20:35,91.92187256945758,515.6665156987557
1899,EMP077,C11,2024-09-05 06:02:26,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1900,EMP175,C04,2024-08-28 09:26:32,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1901,EMP061,C15,2024-03-24 15:19:07,Completed,100.0,2024-10-02 14:38:54,97.54756420962931,447.4633330992352
1902,EMP168,C09,2024-07-20 16:35:48,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1903,EMP044,C10,2024-09-27 15:09:33,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1904,EMP189,C14,2024-08-26 21:46:48,In Progress,56.48316965533954,2024-01-01 03:03:58,45.81135620488215,146.06348833119665
1905,EMP003,C15,2024-07-20 23:59:43,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1906,EMP200,C03,2024-03-25 17:24:11,Completed,100.0,2024-02-04 21:30:56,71.2578886423629,227.52764335722551
1907,EMP093,C02,2024-01-07 07:09:49,Completed,100.0,2024-05-31 09:40:11,70.52937081795665,518.6721712231999
1908,EMP174,C12,2024-03-17 02:53:13,In Progress,47.477281200637805,2024-01-01 03:03:58,39.83181375260199,141.08322357609654
1909,EMP088,C14,2024-05-03 21:36:37,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1910,EMP046,C09,2024-05-30 06:27:11,Completed,100.0,2024-08-09 06:04:03,92.53743490978972,169.56269351129794
1911,EMP140,C15,2024-05-22 19:07:19,In Progress,96.55916790513804,2024-01-01 03:03:58,90.04385700467569,368.1065470709778
1912,EMP111,C08,2024-04-29 07:19:15,Completed,100.0,2024-05-01 04:26:27,96.57940145210276,623.7258594448971
1913,EMP183,C09,2024-07-20 04:30:51,Completed,100.0,2024-01-08 07:05:06,83.29402122291282,498.1677822186152
1914,EMP181,C01,2024-01-10 06:11:42,In Progress,59.46718155136651,2024-01-01 03:03:58,55.14313696297102,154.25913926872445
1915,EMP164,C07,2024-06-12 03:21:33,Completed,100.0,2024-06-16 13:57:54,70.43136723231216,511.5608330215056
1916,EMP182,C14,2024-07-26 11:34:32,Completed,100.0,2024-07-12 09:52:17,83.16943855778982,439.4510065609943
1917,EMP070,C02,2024-01-13 14:28:21,In Progress,57.41397727186399,2024-01-01 03:03:58,55.32989059446288,410.9834879843489
1918,EMP052,C09,2024-03-14 07:15:28,In Progress,49.299338745386265,2024-01-01 03:03:58,46.15084400687903,33.50856643250972
1919,EMP152,C13,2024-05-15 23:25:56,Completed,100.0,2024-07-25 13:35:06,99.63637199537412,379.4742336784368
1920,EMP107,C10,2024-03-04 04:46:33,In Progress,86.89750413067082,2024-01-01 03:03:58,64.7362754153644,324.2858943695466
1921,EMP099,C15,2024-06-16 00:00:40,Completed,100.0,2024-08-10 13:58:33,70.0609494742011,477.7226386026503
1922,EMP084,C08,2024-05-15 15:34:24,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1923,EMP199,C02,2024-03-28 13:29:49,Completed,100.0,2024-06-08 16:53:38,85.38792654240237,54.63186126942797
1924,EMP117,C11,2024-01-08 14:24:43,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1925,EMP066,C13,2024-05-08 11:17:45,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1926,EMP006,C09,2024-09-04 01:05:26,In Progress,82.79062108929324,2024-01-01 03:03:58,76.24521830465474,278.4058497066954
1927,EMP075,C15,2024-06-12 03:06:51,In Progress,98.86580770041748,2024-01-01 03:03:58,63.64949400886732,372.3986233833213
1928,EMP022,C14,2024-02-07 22:07:10,In Progress,93.04123653949088,2024-01-01 03:03:58,46.84597848792099,530.4002115797094
1929,EMP085,C11,2024-05-01 06:19:34,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1930,EMP039,C03,2024-08-01 09:37:58,Completed,100.0,2024-07-31 07:18:41,92.21018140913029,233.07297076426605
1931,EMP165,C10,2024-01-03 18:28:12,In Progress,24.72668051035499,2024-01-01 03:03:58,21.693741713055765,104.31616674505707
1932,EMP017,C07,2024-03-18 10:43:52,Completed,100.0,2024-07-20 12:17:48,84.82335943552197,330.62350701286306
1933,EMP088,C04,2024-02-29 16:36:27,In Progress,69.33952884486604,2024-01-01 03:03:58,53.568980517188166,4.895375878625092
1934,EMP105,C10,2024-01-28 14:16:35,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1935,EMP050,C12,2024-08-02 06:34:09,In Progress,33.779365911156525,2024-01-01 03:03:58,26.418624402197366,36.92254510243664
1936,EMP137,C02,2024-04-14 15:20:32,In Progress,75.7434266848089,2024-01-01 03:03:58,73.97070050038651,267.9258882652055
1937,EMP104,C13,2024-08-11 19:05:38,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1938,EMP042,C12,2024-08-24 07:59:50,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1939,EMP086,C02,2024-04-20 13:12:53,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1940,EMP124,C15,2024-05-23 04:15:34,In Progress,44.01723568345,2024-01-01 03:03:58,27.07210186196477,99.5298123941956
1941,EMP191,C06,2024-08-25 09:20:39,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1942,EMP149,C03,2024-07-12 18:59:28,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1943,EMP145,C10,2024-03-04 09:38:49,In Progress,29.286002968590672,2024-01-01 03:03:58,26.100170736668776,170.65672677271752
1944,EMP162,C13,2024-07-03 12:16:46,In Progress,21.55436762419468,2024-01-01 03:03:58,17.16366441685831,67.46405231315413
1945,EMP165,C08,2024-02-17 03:21:19,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1946,EMP005,C09,2024-09-17 15:50:58,Completed,100.0,2024-02-27 01:30:58,84.16023652865076,637.7791812207296
1947,EMP089,C07,2024-02-07 08:46:25,Completed,100.0,2024-09-22 20:48:22,99.89563938563926,156.01681672356466
1948,EMP134,C11,2024-08-21 15:25:36,Completed,100.0,2024-02-06 16:34:32,72.76551049796228,521.6245521294577
1949,EMP176,C11,2024-08-25 09:29:17,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1950,EMP116,C06,2024-03-04 05:30:11,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1951,EMP029,C04,2024-03-26 07:06:29,In Progress,82.00969219117782,2024-01-01 03:03:58,75.98833196198517,316.4525955846495
1952,EMP107,C13,2024-08-11 00:32:46,Completed,100.0,2024-07-21 01:00:44,87.67203793716868,496.02642597195046
1953,EMP120,C12,2024-02-23 14:48:14,In Progress,72.83244004995838,2024-01-01 03:03:58,59.06516228771783,300.7579216714053
1954,EMP165,C03,2024-03-18 21:41:30,Completed,100.0,2024-07-07 04:52:02,77.78289282706561,651.3963303074603
1955,EMP192,C04,2024-10-08 16:31:13,In Progress,49.19661216624901,2024-01-01 03:03:58,41.68593905587211,32.782789196210736
1956,EMP066,C06,2024-09-05 15:21:51,In Progress,25.05413384392301,2024-01-01 03:03:58,24.762368142794134,24.913186705891945
1957,EMP013,C10,2024-08-25 00:18:54,In Progress,28.60734994955436,2024-01-01 03:03:58,21.01620671263544,178.33467136242183
1958,EMP061,C03,2024-09-19 10:56:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1959,EMP105,C08,2024-04-03 19:45:19,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1960,EMP170,C03,2024-01-30 00:28:45,Completed,100.0,2024-04-02 21:18:01,70.82914120055094,547.4697898770761
1961,EMP012,C12,2024-07-28 10:03:39,Completed,100.0,2024-05-11 03:09:35,73.59979441283608,157.3924609326479
1962,EMP042,C09,2024-10-03 01:13:18,In Progress,54.134974395934975,2024-01-01 03:03:58,31.584963116369835,235.6504814269952
1963,EMP030,C13,2024-04-28 13:10:41,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1964,EMP022,C04,2024-07-19 06:30:12,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1965,EMP081,C11,2024-05-01 08:25:59,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1966,EMP128,C10,2024-06-04 15:03:06,Completed,100.0,2024-02-09 06:43:29,70.4345553254678,238.62804056522523
1967,EMP098,C07,2024-05-30 08:44:16,Completed,100.0,2024-03-22 02:06:35,70.62346734351249,248.63972148418904
1968,EMP148,C11,2024-03-16 00:37:19,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1969,EMP131,C09,2024-06-27 16:00:51,In Progress,78.21701838451008,2024-01-01 03:03:58,51.113877666250296,96.11167824962928
1970,EMP156,C08,2024-06-02 11:03:24,In Progress,42.971039733444,2024-01-01 03:03:58,26.69339715113009,294.45771408242825
1971,EMP070,C13,2024-03-31 11:11:40,In Progress,21.54431911853685,2024-01-01 03:03:58,20.72534441720125,57.754218364295
1972,EMP187,C02,2024-08-25 21:03:49,Completed,100.0,2024-07-14 02:14:19,89.56057660716488,679.7441948381481
1973,EMP011,C04,2024-02-05 17:30:23,Completed,100.0,2024-05-14 01:19:16,78.23165910375717,141.82855639750707
1974,EMP164,C01,2024-07-25 11:46:38,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1975,EMP130,C10,2024-02-17 10:49:50,Completed,100.0,2024-09-28 23:45:35,92.96996454922724,179.4223594426121
1976,EMP022,C05,2024-08-22 19:22:43,Completed,100.0,2024-01-24 05:14:18,88.6010299336701,350.1940276009132
1977,EMP049,C06,2024-08-14 20:02:14,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1978,EMP038,C14,2024-07-21 02:24:30,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1979,EMP102,C05,2024-02-02 06:40:42,In Progress,76.28650458677797,2024-01-01 03:03:58,59.512272307659366,249.335327825039
1980,EMP120,C10,2024-03-20 12:26:54,Completed,100.0,2024-09-25 10:17:11,90.14426174306446,315.86522676563294
1981,EMP140,C04,2024-02-01 10:44:09,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1982,EMP166,C05,2024-06-29 01:38:30,In Progress,65.65103910808301,2024-01-01 03:03:58,37.73018617735594,334.6617825563388
1983,EMP028,C02,2024-04-18 19:59:44,Completed,100.0,2024-07-28 06:57:05,82.22077437271831,137.0386913593757
1984,EMP006,C15,2024-05-23 05:41:59,Completed,100.0,2024-03-23 21:05:00,70.8704225174593,243.1959651430417
1985,EMP144,C01,2024-05-02 15:02:59,In Progress,56.75380367436977,2024-01-01 03:03:58,53.50601272304044,89.6412376949605
1986,EMP169,C05,2024-09-24 00:45:31,Completed,100.0,2024-07-29 17:03:13,83.53671957289042,72.72746180261606
1987,EMP042,C14,2024-08-24 08:23:51,In Progress,40.35963919975316,2024-01-01 03:03:58,24.578275603353653,205.2063033228538
1988,EMP120,C10,2024-03-23 09:45:44,Completed,100.0,2024-04-04 19:15:16,93.73330697109726,313.85964777594984
1989,EMP183,C14,2024-04-23 05:03:34,Completed,100.0,2024-02-23 07:14:54,82.8654395068844,229.657976412906
1990,EMP198,C03,2024-05-21 06:06:03,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1991,EMP006,C08,2024-01-28 12:19:35,Completed,100.0,2024-10-04 23:44:15,89.65265288331113,454.62852969964223
1992,EMP063,C02,2024-07-13 12:22:18,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1993,EMP188,C02,2024-04-03 09:56:02,In Progress,99.02339447535036,2024-01-01 03:03:58,58.7667195522168,328.77012038361886
1994,EMP197,C04,2024-01-03 17:13:17,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1995,EMP113,C12,2024-09-18 08:31:31,Completed,100.0,2024-07-19 18:53:46,74.9674346350708,591.8967824958908
1996,EMP088,C12,2024-05-07 07:19:43,In Progress,41.00073291208888,2024-01-01 03:03:58,33.11031217382517,158.65357426823527
1997,EMP082,C06,2024-08-30 03:45:26,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
1998,EMP106,C07,2024-07-11 17:50:24,In Progress,35.54505207067667,2024-01-01 03:03:58,34.967201669195866,121.85264111078062
1999,EMP195,C04,2024-09-01 09:04:27,Completed,100.0,2024-05-25 16:02:12,96.32024922480882,318.9031162461257
2000,EMP186,C04,2024-09-28 08:16:45,In Progress,98.72373431026767,2024-01-01 03:03:58,63.36390127250267,538.2720038186147
2001,EMP140,C13,2024-06-24 15:57:28,In Progress,27.310299423223334,2024-01-01 03:03:58,19.555238531532822,21.948545233145232
2002,EMP069,C06,2024-02-06 17:04:23,In Progress,28.133575116881776,2024-01-01 03:03:58,15.831872091373627,128.80832623755308
2003,EMP058,C05,2024-05-24 18:05:10,Completed,100.0,2024-06-02 00:02:30,78.42879637434037,108.34146086556528
2004,EMP168,C10,2024-01-24 11:21:24,In Progress,77.18884492789797,2024-01-01 03:03:58,71.44135408506219,151.68726113785112
2005,EMP028,C06,2024-07-16 05:31:23,In Progress,34.493755234226306,2024-01-01 03:03:58,34.0202048669674,107.07424132210076
2006,EMP148,C02,2024-06-15 17:33:44,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2007,EMP088,C15,2024-05-15 14:50:29,In Progress,37.73097231020353,2024-01-01 03:03:58,19.8929688315822,39.76898695500696
2008,EMP119,C12,2024-07-11 05:40:33,Completed,100.0,2024-04-02 19:08:18,71.98082296301597,277.06360394261014
2009,EMP196,C10,2024-04-20 12:10:16,Completed,100.0,2024-09-03 11:47:21,70.74888509998608,220.94104728031243
2010,EMP177,C09,2024-01-08 20:29:20,In Progress,75.19284361091842,2024-01-01 03:03:58,51.667418927705015,72.78498421517992
2011,EMP133,C10,2024-06-14 16:52:28,Completed,100.0,2024-05-13 12:12:00,91.34224796431434,60.44652852532204
2012,EMP075,C11,2024-09-24 09:47:25,Completed,100.0,2024-09-21 15:27:56,70.74278176842725,21.078010337847022
2013,EMP099,C14,2024-09-04 13:44:25,Completed,100.0,2024-09-17 06:06:42,91.595851748184,36.879112845009146
2014,EMP074,C03,2024-01-24 17:52:47,Completed,100.0,2024-03-19 03:56:30,70.38809025234833,7.397577735344365
2015,EMP196,C04,2024-02-25 04:57:58,In Progress,31.23055823952087,2024-01-01 03:03:58,18.50880705264453,108.35199993995404
2016,EMP155,C09,2024-01-29 09:21:07,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2017,EMP014,C10,2024-01-21 10:29:31,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2018,EMP110,C03,2024-05-14 08:51:26,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2019,EMP045,C13,2024-08-03 12:43:29,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2020,EMP154,C12,2024-04-18 07:10:14,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2021,EMP114,C10,2024-03-25 11:03:05,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2022,EMP199,C01,2024-04-19 04:53:11,Completed,100.0,2024-01-03 15:51:35,94.835809953809,640.666396749986
2023,EMP188,C02,2024-02-13 02:01:43,Completed,100.0,2024-02-14 22:50:38,95.23140727844871,531.4917243586368
2024,EMP061,C04,2024-02-08 02:34:59,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2025,EMP177,C07,2024-06-02 01:03:51,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2026,EMP159,C15,2024-09-16 10:17:49,Completed,100.0,2024-04-25 17:26:50,77.19806167530143,703.4209110438867
2027,EMP052,C13,2024-08-11 22:42:06,In Progress,95.40476895408769,2024-01-01 03:03:58,84.24476422460731,129.27638793617825
2028,EMP020,C10,2024-02-26 08:11:00,In Progress,33.22081530583978,2024-01-01 03:03:58,30.195432040827857,35.72807982570253
2029,EMP071,C08,2024-05-23 16:52:14,Completed,100.0,2024-04-08 18:27:55,98.16776914186616,705.8102421308771
2030,EMP060,C07,2024-09-10 17:00:09,In Progress,79.59896176433642,2024-01-01 03:03:58,60.67641749327769,562.1454546617725
2031,EMP004,C06,2024-03-05 03:39:09,In Progress,44.7283935450357,2024-01-01 03:03:58,37.28013806530833,25.22189074082262
2032,EMP177,C07,2024-01-17 13:54:08,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2033,EMP068,C11,2024-03-07 09:32:04,In Progress,98.50893112215104,2024-01-01 03:03:58,56.87210422120323,627.3129435656772
2034,EMP073,C04,2024-01-27 16:13:18,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2035,EMP151,C06,2024-05-19 18:20:45,Completed,100.0,2024-06-06 16:14:15,84.18891388003648,594.199074897893
2036,EMP073,C04,2024-06-15 17:57:37,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2037,EMP176,C10,2024-09-28 07:00:41,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2038,EMP027,C08,2024-02-18 19:16:15,In Progress,83.53827228198759,2024-01-01 03:03:58,55.15898548708128,315.625884333569
2039,EMP012,C04,2024-06-04 02:25:36,Completed,100.0,2024-02-09 02:05:23,82.89641576239109,187.05394013643823
2040,EMP172,C12,2024-07-19 09:20:20,In Progress,36.31984399101399,2024-01-01 03:03:58,19.94985850859177,220.01835518013183
2041,EMP039,C08,2024-02-16 22:07:53,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2042,EMP131,C05,2024-09-08 22:05:42,Completed,100.0,2024-06-29 10:14:33,92.14082708314942,378.0973172257772
2043,EMP021,C02,2024-08-19 11:11:19,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2044,EMP002,C09,2024-10-07 08:11:23,In Progress,45.74247352401675,2024-01-01 03:03:58,33.63318908490869,13.849186651142908
2045,EMP050,C07,2024-09-15 12:01:57,Completed,100.0,2024-03-21 06:55:40,92.83325814208236,12.980272702711575
2046,EMP076,C01,2024-09-01 18:35:53,In Progress,60.6546639840865,2024-01-01 03:03:58,58.863852615857176,224.0440907041696
2047,EMP100,C11,2024-03-06 10:49:48,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2048,EMP015,C08,2024-09-24 07:28:26,In Progress,58.822338759228245,2024-01-01 03:03:58,42.274054300986606,413.72915380471767
2049,EMP004,C10,2024-06-16 00:16:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2050,EMP112,C10,2024-05-19 06:17:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2051,EMP165,C04,2024-03-12 11:12:08,In Progress,87.68398730750404,2024-01-01 03:03:58,66.75274806544921,583.8911174753246
2052,EMP023,C10,2024-03-18 07:47:33,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2053,EMP184,C06,2024-04-16 07:48:14,Completed,100.0,2024-10-02 13:38:48,92.32632361844446,608.9890540339196
2054,EMP057,C14,2024-04-21 16:37:10,In Progress,88.17664058333416,2024-01-01 03:03:58,82.18043663222493,591.2249036711775
2055,EMP071,C07,2024-01-21 12:10:37,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2056,EMP199,C08,2024-03-22 14:10:46,In Progress,86.8260777625485,2024-01-01 03:03:58,65.0545460090962,205.49398846242656
2057,EMP200,C10,2024-01-26 11:42:52,In Progress,94.18798543649127,2024-01-01 03:03:58,70.08534866374136,40.8829131097657
2058,EMP075,C11,2024-07-29 02:56:51,Completed,100.0,2024-01-18 03:28:45,86.52799726071751,284.7777953726812
2059,EMP150,C12,2024-08-21 13:21:51,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2060,EMP031,C11,2024-09-28 22:11:36,In Progress,26.54608241950556,2024-01-01 03:03:58,23.624539360518856,149.75603061423925
2061,EMP082,C11,2024-06-28 05:31:15,In Progress,47.24110251061765,2024-01-01 03:03:58,47.13175469797245,143.08204279767503
2062,EMP043,C14,2024-02-20 03:38:42,In Progress,40.72756871067279,2024-01-01 03:03:58,31.1460082759638,281.71743957870643
2063,EMP178,C08,2024-09-24 10:38:03,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2064,EMP016,C03,2024-06-01 01:56:54,In Progress,90.67666417198976,2024-01-01 03:03:58,56.44029596186759,61.96819984969448
2065,EMP072,C07,2024-07-01 21:59:09,In Progress,76.89826758947208,2024-01-01 03:03:58,63.11317887361928,47.37521882700623
2066,EMP178,C04,2024-01-22 13:39:16,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2067,EMP071,C07,2024-02-04 10:25:16,In Progress,38.17543284893521,2024-01-01 03:03:58,26.95100786199326,28.250583929162985
2068,EMP123,C07,2024-10-02 23:13:38,Completed,100.0,2024-06-07 19:53:18,88.16673071699329,671.6273381816164
2069,EMP024,C04,2024-04-03 02:07:30,Completed,100.0,2024-08-20 16:32:26,99.99053951658642,496.3616532958288
2070,EMP105,C14,2024-01-18 00:02:20,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2071,EMP123,C13,2024-02-06 05:39:56,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2072,EMP069,C07,2024-01-20 17:14:44,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2073,EMP010,C03,2024-05-29 19:38:48,In Progress,65.86340694958967,2024-01-01 03:03:58,43.506115022578655,295.6229188020365
2074,EMP105,C03,2024-04-30 07:23:35,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2075,EMP040,C07,2024-01-14 09:00:12,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2076,EMP185,C11,2024-04-03 04:03:46,Completed,100.0,2024-09-07 15:45:51,75.89872743175229,236.8788383042324
2077,EMP130,C04,2024-09-28 10:06:32,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2078,EMP155,C02,2024-06-04 00:46:49,Completed,100.0,2024-05-09 10:56:22,97.10133311065704,238.6818306236773
2079,EMP097,C05,2024-07-22 17:12:24,In Progress,78.38059492572495,2024-01-01 03:03:58,67.67549023271076,267.35933091906566
2080,EMP190,C10,2024-05-09 10:05:18,In Progress,81.62134542778803,2024-01-01 03:03:58,66.43302026204347,264.1400904772468
2081,EMP107,C03,2024-03-03 18:58:40,In Progress,27.50289682221364,2024-01-01 03:03:58,14.228024046114692,122.97442732888548
2082,EMP092,C10,2024-07-30 22:29:24,Completed,100.0,2024-02-13 03:58:46,96.21374906299242,239.8045025691032
2083,EMP184,C13,2024-08-01 09:49:40,Completed,100.0,2024-04-12 12:46:49,73.03916548118006,359.3287103663786
2084,EMP006,C14,2024-04-10 21:34:42,In Progress,20.807244323346485,2024-01-01 03:03:58,19.74393300537009,26.41971719084782
2085,EMP153,C14,2024-01-11 10:09:48,In Progress,96.216635528526,2024-01-01 03:03:58,91.7924133965856,323.3393150898744
2086,EMP104,C11,2024-07-09 17:58:35,Completed,100.0,2024-04-06 21:47:16,96.64029370869962,267.8153731569126
2087,EMP007,C10,2024-08-03 07:19:16,Completed,100.0,2024-09-23 17:19:05,79.62543806126925,489.9652185454311
2088,EMP152,C08,2024-04-30 09:49:52,Completed,100.0,2024-06-15 20:33:00,79.22204240306674,140.36839518614758
2089,EMP024,C08,2024-07-30 08:21:49,In Progress,27.97498331283733,2024-01-01 03:03:58,15.575496217480822,171.40245015415255
2090,EMP083,C13,2024-02-09 21:31:19,Completed,100.0,2024-08-04 23:12:40,91.24365355023646,383.7647937935646
2091,EMP173,C11,2024-08-29 18:00:29,Completed,100.0,2024-01-08 15:30:25,90.76821805876808,475.6948508946364
2092,EMP149,C09,2024-08-31 22:54:29,In Progress,29.262968888032404,2024-01-01 03:03:58,28.78424541788415,127.80197668946614
2093,EMP004,C12,2024-01-24 01:23:27,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2094,EMP024,C12,2024-01-04 23:58:51,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2095,EMP033,C02,2024-08-27 23:33:51,In Progress,88.82254322016279,2024-01-01 03:03:58,60.13647058143607,12.843139569849418
2096,EMP145,C01,2024-01-06 01:21:34,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2097,EMP130,C08,2024-03-28 04:08:22,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2098,EMP190,C04,2024-04-12 15:04:54,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2099,EMP032,C05,2024-03-04 10:30:15,In Progress,77.30602039040355,2024-01-01 03:03:58,64.4254283684078,337.4866522769022
2100,EMP163,C01,2024-08-03 15:54:38,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2101,EMP076,C04,2024-08-18 10:00:47,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2102,EMP022,C13,2024-04-15 23:41:07,In Progress,99.94065401491255,2024-01-01 03:03:58,58.73721704440256,469.9973992268987
2103,EMP087,C09,2024-06-28 17:53:58,Completed,100.0,2024-02-03 03:28:41,89.35248738070568,227.55965097246383
2104,EMP042,C04,2024-08-08 13:11:15,In Progress,60.313857907533695,2024-01-01 03:03:58,44.20932939928255,179.81450513852394
2105,EMP127,C09,2024-06-04 23:51:26,In Progress,77.74101569627061,2024-01-01 03:03:58,62.7466953815442,66.80899605889797
2106,EMP186,C08,2024-06-16 06:38:50,Completed,100.0,2024-05-08 01:52:17,77.66590794711665,708.7759275221528
2107,EMP085,C04,2024-04-20 17:20:33,Completed,100.0,2024-02-04 11:00:40,95.38405821960058,693.7800232120112
2108,EMP066,C14,2024-06-17 08:28:59,In Progress,46.71962500643103,2024-01-01 03:03:58,33.83858978427227,81.1057903826415
2109,EMP135,C15,2024-01-03 17:59:09,In Progress,57.19260380965096,2024-01-01 03:03:58,31.54478495724977,91.55441537463408
2110,EMP145,C07,2024-08-11 06:26:51,In Progress,31.76491129121092,2024-01-01 03:03:58,28.85231435877779,190.4969645370516
2111,EMP100,C03,2024-07-06 23:35:38,Completed,100.0,2024-09-11 23:32:48,87.78565989770333,436.7063732598789
2112,EMP160,C12,2024-08-14 10:54:57,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2113,EMP120,C01,2024-02-16 01:39:35,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2114,EMP113,C06,2024-06-02 06:16:56,In Progress,90.57224019768194,2024-01-01 03:03:58,58.65570499383075,489.5913120789765
2115,EMP181,C09,2024-08-17 19:42:29,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2116,EMP046,C05,2024-09-21 02:40:23,In Progress,39.63352525101473,2024-01-01 03:03:58,30.933213225299347,157.90693886157996
2117,EMP010,C10,2024-04-12 07:10:45,In Progress,26.65619936049367,2024-01-01 03:03:58,23.19628078590742,6.617146600741005
2118,EMP066,C06,2024-01-31 08:40:56,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2119,EMP075,C06,2024-07-26 18:39:00,Completed,100.0,2024-05-13 22:07:47,72.19153271174316,558.3629583784348
2120,EMP167,C06,2024-07-09 09:52:44,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2121,EMP130,C03,2024-10-07 21:00:09,In Progress,84.94288439016582,2024-01-01 03:03:58,81.53759306662933,72.5914108358563
2122,EMP004,C15,2024-03-26 12:21:23,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2123,EMP170,C05,2024-07-08 13:22:30,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
2124,EMP138,C14,2024-08-25 22:09:35,Completed,100.0,2024-02-23 23:47:50,83.15747375574583,112.58255257992968
2125,EMP177,C08,2024-03-06 18:53:32,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
